Ball Number,over,ball,Ball,bowler,bowler_role,batsman,batsman_role,Runs,is_wicket,bowler_score,match_id,city,stadium,Stadium_Type,is_extra,legal_delivery,legal_deliveries_count,overs_completed,overs_bowled,total_runs,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand,Ground_Type,innings,result,year
8.5,8,5,54,Dan Christian,All-Rounders,Chris Lynn,Batters,1,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,True,False,52,8,8.666666666666666,79,9.115384615384617,20,160,81,11.333333333333334,7.147058823529411,1,9,Medium,1,win,2021
8.5,8,5,55,Dan Christian,All-Rounders,Chris Lynn,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,53,8,8.833333333333334,83,9.39622641509434,20,160,77,11.166666666666666,6.895522388059702,1,9,Medium,1,win,2021
8.6,8,6,56,Dan Christian,All-Rounders,Chris Lynn,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,54,8,9.0,83,9.22222222222222,20,160,77,11.0,7.0,1,9,Medium,1,win,2021
9.1,9,1,57,Yuzvendra Chahal,Bowlers,Suryakumar Yadav,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,55,9,9.166666666666666,83,9.054545454545456,20,160,77,10.833333333333334,7.107692307692307,1,9,Medium,1,win,2021
9.2,9,2,58,Yuzvendra Chahal,Bowlers,Suryakumar Yadav,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,56,9,9.333333333333334,84,9.0,20,160,76,10.666666666666666,7.125,1,9,Medium,1,win,2021
9.3,9,3,59,Yuzvendra Chahal,Bowlers,Chris Lynn,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,57,9,9.5,85,8.947368421052632,20,160,75,10.5,7.142857142857143,1,9,Medium,1,win,2021
9.4,9,4,60,Yuzvendra Chahal,Bowlers,Suryakumar Yadav,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,58,9,9.666666666666666,86,8.896551724137932,20,160,74,10.333333333333334,7.161290322580645,1,9,Medium,1,win,2021
9.5,9,5,61,Yuzvendra Chahal,Bowlers,Chris Lynn,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,59,9,9.833333333333334,86,8.745762711864407,20,160,74,10.166666666666666,7.278688524590164,1,9,Medium,1,win,2021
9.6,9,6,62,Yuzvendra Chahal,Bowlers,Chris Lynn,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,60,9,10.0,86,8.6,20,160,74,10.0,7.4,1,9,Medium,1,win,2021
10.1,10,1,63,Kyle Jamieson,Bowlers,Suryakumar Yadav,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,61,10,10.166666666666666,87,8.557377049180328,20,160,73,9.833333333333334,7.423728813559322,1,9,Medium,1,win,2021
10.2,10,2,64,Kyle Jamieson,Bowlers,Chris Lynn,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,62,10,10.333333333333334,88,8.516129032258064,20,160,72,9.666666666666666,7.448275862068966,1,9,Medium,1,win,2021
10.3,10,3,65,Kyle Jamieson,Bowlers,Suryakumar Yadav,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,63,10,10.5,88,8.380952380952381,20,160,72,9.5,7.578947368421052,1,9,Medium,1,win,2021
10.4,10,4,66,Kyle Jamieson,Bowlers,Suryakumar Yadav,Batters,6,False,-3.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,64,10,10.666666666666666,94,8.8125,20,160,66,9.333333333333334,7.071428571428571,1,9,Medium,1,win,2021
10.5,10,5,67,Kyle Jamieson,Bowlers,Suryakumar Yadav,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,65,10,10.833333333333334,94,8.676923076923076,20,160,66,9.166666666666666,7.2,1,9,Medium,1,win,2021
10.6,10,6,68,Kyle Jamieson,Bowlers,Suryakumar Yadav,Batters,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,66,10,11.0,94,8.545454545454545,20,160,66,9.0,7.333333333333333,2,8,Medium,1,win,2021
11.1,11,1,69,Mohammed Siraj,Bowlers,Chris Lynn,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,67,11,11.166666666666666,95,8.507462686567164,20,160,65,8.833333333333334,7.358490566037735,2,8,Medium,1,win,2021
11.2,11,2,70,Mohammed Siraj,Bowlers,Ishan Kishan,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,68,11,11.333333333333334,95,8.382352941176471,20,160,65,8.666666666666666,7.500000000000001,2,8,Medium,1,win,2021
11.3,11,3,71,Mohammed Siraj,Bowlers,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,69,11,11.5,96,8.347826086956522,20,160,64,8.5,7.529411764705882,2,8,Medium,1,win,2021
11.4,11,4,72,Mohammed Siraj,Bowlers,Chris Lynn,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,70,11,11.666666666666666,96,8.22857142857143,20,160,64,8.333333333333334,7.68,2,8,Medium,1,win,2021
11.5,11,5,73,Mohammed Siraj,Bowlers,Chris Lynn,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,71,11,11.833333333333334,97,8.197183098591548,20,160,63,8.166666666666666,7.714285714285714,2,8,Medium,1,win,2021
11.6,11,6,74,Mohammed Siraj,Bowlers,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,72,11,12.0,98,8.166666666666666,20,160,62,8.0,7.75,2,8,Medium,1,win,2021
12.1,12,1,75,Washington Sundar,All-Rounders,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,73,12,12.166666666666666,99,8.136986301369863,20,160,61,7.833333333333334,7.787234042553191,2,8,Medium,1,win,2021
12.2,12,2,76,Washington Sundar,All-Rounders,Chris Lynn,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,74,12,12.333333333333334,103,8.35135135135135,20,160,57,7.666666666666666,7.434782608695652,2,8,Medium,1,win,2021
12.3,12,3,77,Washington Sundar,All-Rounders,Chris Lynn,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,75,12,12.5,104,8.32,20,160,56,7.5,7.466666666666667,2,8,Medium,1,win,2021
12.4,12,4,78,Washington Sundar,All-Rounders,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,76,12,12.666666666666666,105,8.289473684210527,20,160,55,7.333333333333334,7.499999999999999,2,8,Medium,1,win,2021
12.5,12,5,79,Washington Sundar,All-Rounders,Chris Lynn,Batters,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,77,12,12.833333333333334,105,8.181818181818182,20,160,55,7.166666666666666,7.674418604651163,3,7,Medium,1,win,2021
12.6,12,6,80,Washington Sundar,All-Rounders,Ishan Kishan,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,78,12,13.0,105,8.076923076923077,20,160,55,7.0,7.857142857142857,3,7,Medium,1,win,2021
13.1,13,1,81,Yuzvendra Chahal,Bowlers,Hardik Pandya,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,79,13,13.166666666666666,106,8.050632911392405,20,160,54,6.833333333333334,7.902439024390243,3,7,Medium,1,win,2021
13.2,13,2,82,Yuzvendra Chahal,Bowlers,Ishan Kishan,Batters,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,80,13,13.333333333333334,108,8.1,20,160,52,6.666666666666666,7.800000000000001,3,7,Medium,1,win,2021
13.3,13,3,83,Yuzvendra Chahal,Bowlers,Ishan Kishan,Batters,6,False,-3.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,81,13,13.5,114,8.444444444444445,20,160,46,6.5,7.076923076923077,3,7,Medium,1,win,2021
13.4,13,4,84,Yuzvendra Chahal,Bowlers,Ishan Kishan,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,82,13,13.666666666666666,118,8.634146341463415,20,160,42,6.333333333333334,6.63157894736842,3,7,Medium,1,win,2021
13.5,13,5,85,Yuzvendra Chahal,Bowlers,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,83,13,13.833333333333334,119,8.602409638554217,20,160,41,6.166666666666666,6.648648648648649,3,7,Medium,1,win,2021
13.6,13,6,86,Yuzvendra Chahal,Bowlers,Hardik Pandya,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,84,13,14.0,120,8.571428571428571,20,160,40,6.0,6.666666666666667,3,7,Medium,1,win,2021
14.1,14,1,87,Dan Christian,All-Rounders,Hardik Pandya,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,85,14,14.166666666666666,120,8.470588235294118,20,160,40,5.833333333333334,6.857142857142857,3,7,Medium,1,win,2021
14.2,14,2,88,Dan Christian,All-Rounders,Hardik Pandya,All-Rounders,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,86,14,14.333333333333334,124,8.651162790697674,20,160,36,5.666666666666666,6.352941176470589,3,7,Medium,1,win,2021
14.3,14,3,89,Dan Christian,All-Rounders,Hardik Pandya,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,87,14,14.5,124,8.551724137931034,20,160,36,5.5,6.545454545454546,3,7,Medium,1,win,2021
14.4,14,4,90,Dan Christian,All-Rounders,Hardik Pandya,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,88,14,14.666666666666666,125,8.522727272727273,20,160,35,5.333333333333334,6.562499999999999,3,7,Medium,1,win,2021
14.5,14,5,91,Dan Christian,All-Rounders,Ishan Kishan,Batters,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,89,14,14.833333333333334,127,8.561797752808989,20,160,33,5.166666666666666,6.387096774193549,3,7,Medium,1,win,2021
14.6,14,6,92,Dan Christian,All-Rounders,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,90,14,15.0,128,8.533333333333333,20,160,32,5.0,6.4,3,7,Medium,1,win,2021
15.1,15,1,93,Harshal Patel,Bowlers,Ishan Kishan,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,91,15,15.166666666666666,128,8.43956043956044,20,160,32,4.833333333333334,6.620689655172413,3,7,Medium,1,win,2021
15.2,15,2,94,Harshal Patel,Bowlers,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,92,15,15.333333333333334,129,8.41304347826087,20,160,31,4.666666666666666,6.642857142857144,3,7,Medium,1,win,2021
15.3,15,3,95,Harshal Patel,Bowlers,Hardik Pandya,All-Rounders,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,93,15,15.5,131,8.451612903225806,20,160,29,4.5,6.444444444444445,3,7,Medium,1,win,2021
15.4,15,4,96,Harshal Patel,Bowlers,Hardik Pandya,All-Rounders,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,94,15,15.666666666666666,135,8.617021276595745,20,160,25,4.333333333333334,5.769230769230768,3,7,Medium,1,win,2021
15.5,15,5,97,Harshal Patel,Bowlers,Hardik Pandya,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,95,15,15.833333333333334,135,8.526315789473683,20,160,25,4.166666666666666,6.000000000000001,3,7,Medium,1,win,2021
15.6,15,6,98,Harshal Patel,Bowlers,Hardik Pandya,All-Rounders,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,96,15,16.0,135,8.4375,20,160,25,4.0,6.25,4,6,Medium,1,win,2021
16.1,16,1,99,Mohammed Siraj,Bowlers,Ishan Kishan,Batters,1,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,True,False,96,15,16.0,136,8.5,20,160,24,4.0,6.0,4,6,Medium,1,win,2021
16.1,16,1,100,Mohammed Siraj,Bowlers,Ishan Kishan,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,97,16,16.166666666666668,140,8.65979381443299,20,160,20,3.833333333333332,5.217391304347828,4,6,Medium,1,win,2021
16.2,16,2,101,Mohammed Siraj,Bowlers,Ishan Kishan,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,98,16,16.333333333333332,141,8.63265306122449,20,160,19,3.666666666666668,5.18181818181818,4,6,Medium,1,win,2021
16.3,16,3,102,Mohammed Siraj,Bowlers,Kieron Pollard,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,99,16,16.5,141,8.545454545454545,20,160,19,3.5,5.428571428571429,4,6,Medium,1,win,2021
16.4,16,4,103,Mohammed Siraj,Bowlers,Kieron Pollard,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,100,16,16.666666666666668,141,8.459999999999999,20,160,19,3.333333333333332,5.700000000000002,4,6,Medium,1,win,2021
