Ball Number,over,ball,Ball,bowler,bowler_role,batsman,batsman_role,Runs,is_wicket,bowler_score,match_id,city,stadium,Stadium_Type,is_extra,legal_delivery,legal_deliveries_count,overs_completed,overs_bowled,total_runs,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand,Ground_Type,innings,result,year
1.4,1,4,11,Tushar Deshpande,Bowlers,Faf du Plessis,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,10,1,1.6666666666666663,15,9.0,20,174,159,18.33333333333333,8.672727272727274,0,10,Medium,1,lose,2024
1.5,1,5,12,Tushar Deshpande,Bowlers,Faf du Plessis,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,11,1,1.8333333333333333,15,8.181818181818182,20,174,159,18.166666666666668,8.75229357798165,0,10,Medium,1,lose,2024
1.6,1,6,13,Tushar Deshpande,Bowlers,Faf du Plessis,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,12,1,2.0,16,8.0,20,174,158,18.0,8.777777777777779,0,10,Medium,1,lose,2024
2.1,2,1,14,Deepak Chahar,Bowlers,Faf du Plessis,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,13,2,2.1666666666666665,20,9.230769230769232,20,174,154,17.833333333333332,8.63551401869159,0,10,Medium,1,lose,2024
2.2,2,2,15,Deepak Chahar,Bowlers,Faf du Plessis,Batters,1,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,True,False,13,2,2.1666666666666665,21,9.692307692307692,20,174,153,17.833333333333332,8.57943925233645,0,10,Medium,1,lose,2024
2.2,2,2,16,Deepak Chahar,Bowlers,Faf du Plessis,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,14,2,2.333333333333333,21,9.0,20,174,153,17.666666666666668,8.660377358490566,0,10,Medium,1,lose,2024
2.3,2,3,17,Deepak Chahar,Bowlers,Faf du Plessis,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,15,2,2.5,25,10.0,20,174,149,17.5,8.514285714285714,0,10,Medium,1,lose,2024
2.4,2,4,18,Deepak Chahar,Bowlers,Faf du Plessis,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,16,2,2.6666666666666665,29,10.875,20,174,145,17.333333333333332,8.365384615384617,0,10,Medium,1,lose,2024
2.5,2,5,19,Deepak Chahar,Bowlers,Faf du Plessis,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,17,2,2.833333333333333,29,10.235294117647058,20,174,145,17.166666666666668,8.446601941747572,0,10,Medium,1,lose,2024
2.6,2,6,20,Deepak Chahar,Bowlers,Faf du Plessis,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,18,2,3.0,33,11.0,20,174,141,17.0,8.294117647058824,0,10,Medium,1,lose,2024
3.1,3,1,21,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,19,3,3.1666666666666665,33,10.421052631578949,20,174,141,16.833333333333332,8.376237623762377,0,10,Medium,1,lose,2024
3.2,3,2,22,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,20,3,3.333333333333333,34,10.2,20,174,140,16.666666666666668,8.399999999999999,0,10,Medium,1,lose,2024
3.3,3,3,23,Maheesh Theekshana,Bowlers,Faf du Plessis,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,21,3,3.5,34,9.714285714285714,20,174,140,16.5,8.484848484848484,0,10,Medium,1,lose,2024
3.4,3,4,24,Maheesh Theekshana,Bowlers,Faf du Plessis,Batters,1,False,-0.25,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,22,3,3.6666666666666665,35,9.545454545454543,20,174,139,16.333333333333332,8.510204081632654,0,10,Medium,1,lose,2024
3.5,3,5,25,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,23,3,3.8333333333333335,36,9.391304347826086,20,174,138,16.166666666666668,8.536082474226804,0,10,Medium,1,lose,2024
3.6,3,6,26,Maheesh Theekshana,Bowlers,Faf du Plessis,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,24,3,4.0,37,9.25,20,174,137,16.0,8.5625,0,10,Medium,1,lose,2024
4.1,4,1,27,Mustafizur Rahman,Bowlers,Faf du Plessis,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,25,4,4.166666666666667,37,8.879999999999999,20,174,137,15.833333333333332,8.65263157894737,0,10,Medium,1,lose,2024
4.2,4,2,28,Mustafizur Rahman,Bowlers,Faf du Plessis,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,26,4,4.333333333333333,41,9.461538461538462,20,174,133,15.666666666666668,8.48936170212766,0,10,Medium,1,lose,2024
4.3,4,3,29,Mustafizur Rahman,Bowlers,Faf du Plessis,Batters,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,27,4,4.5,41,9.11111111111111,20,174,133,15.5,8.580645161290322,1,9,Medium,1,lose,2024
4.4,4,4,30,Mustafizur Rahman,Bowlers,Rajat Patidar,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,28,4,4.666666666666667,41,8.785714285714285,20,174,133,15.333333333333332,8.673913043478262,1,9,Medium,1,lose,2024
4.5,4,5,31,Mustafizur Rahman,Bowlers,Rajat Patidar,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,29,4,4.833333333333333,41,8.482758620689655,20,174,133,15.166666666666668,8.769230769230768,1,9,Medium,1,lose,2024
4.6,4,6,32,Mustafizur Rahman,Bowlers,Rajat Patidar,Batters,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,30,4,5.0,41,8.2,20,174,133,15.0,8.866666666666667,2,8,Medium,1,lose,2024
5.1,5,1,33,Deepak Chahar,Bowlers,Virat Kohli,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,31,5,5.166666666666667,41,7.935483870967741,20,174,133,14.833333333333332,8.96629213483146,2,8,Medium,1,lose,2024
5.2,5,2,34,Deepak Chahar,Bowlers,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,32,5,5.333333333333333,42,7.875,20,174,132,14.666666666666668,9.0,2,8,Medium,1,lose,2024
5.3,5,3,35,Deepak Chahar,Bowlers,Glenn Maxwell,All-Rounders,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,33,5,5.5,42,7.636363636363637,20,174,132,14.5,9.10344827586207,3,7,Medium,1,lose,2024
5.4,5,4,36,Deepak Chahar,Bowlers,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,34,5,5.666666666666667,42,7.411764705882352,20,174,132,14.333333333333332,9.209302325581396,3,7,Medium,1,lose,2024
5.5,5,5,37,Deepak Chahar,Bowlers,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,35,5,5.833333333333333,42,7.2,20,174,132,14.166666666666668,9.317647058823528,3,7,Medium,1,lose,2024
5.6,5,6,38,Deepak Chahar,Bowlers,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,36,5,6.0,42,7.0,20,174,132,14.0,9.428571428571429,3,7,Medium,1,lose,2024
6.1,6,1,39,Ravindra Jadeja,All-Rounders,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,37,6,6.166666666666667,43,6.972972972972973,20,174,131,13.833333333333332,9.46987951807229,3,7,Medium,1,lose,2024
6.2,6,2,40,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,38,6,6.333333333333333,45,7.105263157894737,20,174,129,13.666666666666668,9.4390243902439,3,7,Medium,1,lose,2024
6.3,6,3,41,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,39,6,6.5,45,6.923076923076923,20,174,129,13.5,9.555555555555555,3,7,Medium,1,lose,2024
6.4,6,4,42,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,40,6,6.666666666666667,46,6.9,20,174,128,13.333333333333332,9.6,3,7,Medium,1,lose,2024
6.5,6,5,43,Ravindra Jadeja,All-Rounders,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,41,6,6.833333333333333,47,6.878048780487805,20,174,127,13.166666666666668,9.645569620253164,3,7,Medium,1,lose,2024
6.6,6,6,44,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,42,6,7.0,48,6.857142857142857,20,174,126,13.0,9.692307692307692,3,7,Medium,1,lose,2024
7.1,7,1,45,Maheesh Theekshana,Bowlers,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,43,7,7.166666666666667,48,6.697674418604651,20,174,126,12.833333333333332,9.818181818181818,3,7,Medium,1,lose,2024
7.2,7,2,46,Maheesh Theekshana,Bowlers,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,44,7,7.333333333333333,49,6.681818181818182,20,174,125,12.666666666666668,9.86842105263158,3,7,Medium,1,lose,2024
7.3,7,3,47,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,45,7,7.5,51,6.8,20,174,123,12.5,9.84,3,7,Medium,1,lose,2024
7.4,7,4,48,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,46,7,7.666666666666667,52,6.782608695652174,20,174,122,12.333333333333332,9.891891891891891,3,7,Medium,1,lose,2024
7.5,7,5,49,Maheesh Theekshana,Bowlers,Cameron Green,All-Rounders,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,47,7,7.833333333333333,54,6.893617021276596,20,174,120,12.166666666666668,9.863013698630136,3,7,Medium,1,lose,2024
7.6,7,6,50,Maheesh Theekshana,Bowlers,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,48,7,8.0,55,6.875,20,174,119,12.0,9.916666666666666,3,7,Medium,1,lose,2024
8.1,8,1,51,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,49,8,8.166666666666666,56,6.857142857142858,20,174,118,11.833333333333334,9.971830985915492,3,7,Medium,1,lose,2024
8.2,8,2,52,Ravindra Jadeja,All-Rounders,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,50,8,8.333333333333334,57,6.84,20,174,117,11.666666666666666,10.028571428571428,3,7,Medium,1,lose,2024
8.3,8,3,53,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,51,8,8.5,57,6.705882352941177,20,174,117,11.5,10.173913043478262,3,7,Medium,1,lose,2024
8.4,8,4,54,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,52,8,8.666666666666666,61,7.038461538461539,20,174,113,11.333333333333334,9.970588235294118,3,7,Medium,1,lose,2024
8.5,8,5,55,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,53,8,8.833333333333334,62,7.018867924528301,20,174,112,11.166666666666666,10.029850746268655,3,7,Medium,1,lose,2024
8.6,8,6,56,Ravindra Jadeja,All-Rounders,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,54,8,9.0,63,7.0,20,174,111,11.0,10.090909090909092,3,7,Medium,1,lose,2024
9.1,9,1,57,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,55,9,9.166666666666666,65,7.090909090909092,20,174,109,10.833333333333334,10.06153846153846,3,7,Medium,1,lose,2024
9.2,9,2,58,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,6,False,-3.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,56,9,9.333333333333334,71,7.607142857142857,20,174,103,10.666666666666666,9.65625,3,7,Medium,1,lose,2024
9.3,9,3,59,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,57,9,9.5,72,7.578947368421052,20,174,102,10.5,9.714285714285714,3,7,Medium,1,lose,2024
9.4,9,4,60,Maheesh Theekshana,Bowlers,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,58,9,9.666666666666666,73,7.551724137931035,20,174,101,10.333333333333334,9.774193548387096,3,7,Medium,1,lose,2024
9.5,9,5,61,Maheesh Theekshana,Bowlers,Virat Kohli,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,59,9,9.833333333333334,74,7.525423728813559,20,174,100,10.166666666666666,9.836065573770492,3,7,Medium,1,lose,2024
9.6,9,6,62,Maheesh Theekshana,Bowlers,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,60,9,10.0,75,7.5,20,174,99,10.0,9.9,3,7,Medium,1,lose,2024
10.1,10,1,63,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,61,10,10.166666666666666,75,7.377049180327869,20,174,99,9.833333333333334,10.067796610169491,3,7,Medium,1,lose,2024
10.2,10,2,64,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,62,10,10.333333333333334,75,7.258064516129032,20,174,99,9.666666666666666,10.241379310344827,3,7,Medium,1,lose,2024
10.3,10,3,65,Ravindra Jadeja,All-Rounders,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,63,10,10.5,76,7.238095238095238,20,174,98,9.5,10.31578947368421,3,7,Medium,1,lose,2024
10.4,10,4,66,Ravindra Jadeja,All-Rounders,Virat Kohli,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,64,10,10.666666666666666,76,7.125,20,174,98,9.333333333333334,10.5,3,7,Medium,1,lose,2024
10.5,10,5,67,Ravindra Jadeja,All-Rounders,Virat Kohli,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,65,10,10.833333333333334,76,7.015384615384615,20,174,98,9.166666666666666,10.690909090909091,3,7,Medium,1,lose,2024
10.6,10,6,68,Ravindra Jadeja,All-Rounders,Virat Kohli,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,66,10,11.0,76,6.909090909090909,20,174,98,9.0,10.88888888888889,3,7,Medium,1,lose,2024
11.1,11,1,69,Mustafizur Rahman,Bowlers,Cameron Green,All-Rounders,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,67,11,11.166666666666666,77,6.895522388059702,20,174,97,8.833333333333334,10.981132075471695,3,7,Medium,1,lose,2024
11.2,11,2,70,Mustafizur Rahman,Bowlers,Virat Kohli,Batters,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,68,11,11.333333333333334,77,6.794117647058823,20,174,97,8.666666666666666,11.192307692307692,4,6,Medium,1,lose,2024
11.3,11,3,71,Mustafizur Rahman,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,69,11,11.5,78,6.782608695652174,20,174,96,8.5,11.294117647058824,4,6,Medium,1,lose,2024
11.4,11,4,72,Mustafizur Rahman,Bowlers,Cameron Green,All-Rounders,0,True,5.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,70,11,11.666666666666666,78,6.685714285714286,20,174,96,8.333333333333334,11.52,5,5,Medium,1,lose,2024
11.5,11,5,73,Mustafizur Rahman,Bowlers,Dinesh Karthik,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,71,11,11.833333333333334,78,6.591549295774648,20,174,96,8.166666666666666,11.755102040816327,5,5,Medium,1,lose,2024
11.6,11,6,74,Mustafizur Rahman,Bowlers,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,72,11,12.0,79,6.583333333333333,20,174,95,8.0,11.875,5,5,Medium,1,lose,2024
12.1,12,1,75,Tushar Deshpande,Bowlers,Dinesh Karthik,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,73,12,12.166666666666666,79,6.493150684931507,20,174,95,7.833333333333334,12.127659574468083,5,5,Medium,1,lose,2024
12.2,12,2,76,Tushar Deshpande,Bowlers,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,74,12,12.333333333333334,80,6.486486486486486,20,174,94,7.666666666666666,12.260869565217392,5,5,Medium,1,lose,2024
12.3,12,3,77,Tushar Deshpande,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,75,12,12.5,81,6.48,20,174,93,7.5,12.4,5,5,Medium,1,lose,2024
12.4,12,4,78,Tushar Deshpande,Bowlers,Dinesh Karthik,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,76,12,12.666666666666666,81,6.394736842105264,20,174,93,7.333333333333334,12.681818181818182,5,5,Medium,1,lose,2024
12.5,12,5,79,Tushar Deshpande,Bowlers,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,77,12,12.833333333333334,82,6.3896103896103895,20,174,92,7.166666666666666,12.837209302325585,5,5,Medium,1,lose,2024
12.6,12,6,80,Tushar Deshpande,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,78,12,13.0,83,6.384615384615385,20,174,91,7.0,13.0,5,5,Medium,1,lose,2024
13.1,13,1,81,Ravindra Jadeja,All-Rounders,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,79,13,13.166666666666666,84,6.379746835443038,20,174,90,6.833333333333334,13.170731707317072,5,5,Medium,1,lose,2024
13.2,13,2,82,Ravindra Jadeja,All-Rounders,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,80,13,13.333333333333334,85,6.375,20,174,89,6.666666666666666,13.35,5,5,Medium,1,lose,2024
13.3,13,3,83,Ravindra Jadeja,All-Rounders,Anuj Rawat,Batters,2,False,-1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,81,13,13.5,87,6.444444444444445,20,174,87,6.5,13.384615384615383,5,5,Medium,1,lose,2024
13.4,13,4,84,Ravindra Jadeja,All-Rounders,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,82,13,13.666666666666666,88,6.439024390243903,20,174,86,6.333333333333334,13.578947368421051,5,5,Medium,1,lose,2024
13.5,13,5,85,Ravindra Jadeja,All-Rounders,Dinesh Karthik,Batters,1,False,-0.25,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,83,13,13.833333333333334,89,6.433734939759036,20,174,85,6.166666666666666,13.783783783783786,5,5,Medium,1,lose,2024
13.6,13,6,86,Ravindra Jadeja,All-Rounders,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,84,13,14.0,90,6.428571428571429,20,174,84,6.0,14.0,5,5,Medium,1,lose,2024
14.1,14,1,87,Deepak Chahar,Bowlers,Anuj Rawat,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,85,14,14.166666666666666,94,6.635294117647059,20,174,80,5.833333333333334,13.714285714285714,5,5,Medium,1,lose,2024
14.2,14,2,88,Deepak Chahar,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,86,14,14.333333333333334,95,6.627906976744185,20,174,79,5.666666666666666,13.941176470588236,5,5,Medium,1,lose,2024
14.3,14,3,89,Deepak Chahar,Bowlers,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,87,14,14.5,96,6.620689655172414,20,174,78,5.5,14.181818181818182,5,5,Medium,1,lose,2024
14.4,14,4,90,Deepak Chahar,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,88,14,14.666666666666666,97,6.613636363636364,20,174,77,5.333333333333334,14.437499999999998,5,5,Medium,1,lose,2024
14.5,14,5,91,Deepak Chahar,Bowlers,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,89,14,14.833333333333334,98,6.606741573033708,20,174,76,5.166666666666666,14.70967741935484,5,5,Medium,1,lose,2024
14.6,14,6,92,Deepak Chahar,Bowlers,Anuj Rawat,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,90,14,15.0,102,6.8,20,174,72,5.0,14.4,5,5,Medium,1,lose,2024
15.1,15,1,93,Maheesh Theekshana,Bowlers,Dinesh Karthik,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,91,15,15.166666666666666,106,6.989010989010989,20,174,68,4.833333333333334,14.068965517241375,5,5,Medium,1,lose,2024
15.2,15,2,94,Maheesh Theekshana,Bowlers,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,92,15,15.333333333333334,107,6.978260869565217,20,174,67,4.666666666666666,14.35714285714286,5,5,Medium,1,lose,2024
15.3,15,3,95,Maheesh Theekshana,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,93,15,15.5,108,6.967741935483871,20,174,66,4.5,14.666666666666666,5,5,Medium,1,lose,2024
15.4,15,4,96,Maheesh Theekshana,Bowlers,Dinesh Karthik,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,94,15,15.666666666666666,109,6.957446808510639,20,174,65,4.333333333333334,14.999999999999998,5,5,Medium,1,lose,2024
15.5,15,5,97,Maheesh Theekshana,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,95,15,15.833333333333334,110,6.947368421052631,20,174,64,4.166666666666666,15.360000000000005,5,5,Medium,1,lose,2024
15.6,15,6,98,Maheesh Theekshana,Bowlers,Dinesh Karthik,Batters,6,False,-3.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,96,15,16.0,116,7.25,20,174,58,4.0,14.5,5,5,Medium,1,lose,2024
16.1,16,1,99,Mustafizur Rahman,Bowlers,Anuj Rawat,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,97,16,16.166666666666668,116,7.175257731958762,20,174,58,3.833333333333332,15.1304347826087,5,5,Medium,1,lose,2024
16.2,16,2,100,Mustafizur Rahman,Bowlers,Anuj Rawat,Batters,4,False,-2.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,98,16,16.333333333333332,120,7.346938775510204,20,174,54,3.666666666666668,14.727272727272725,5,5,Medium,1,lose,2024
16.3,16,3,101,Mustafizur Rahman,Bowlers,Anuj Rawat,Batters,0,False,1.0,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,99,16,16.5,120,7.272727272727272,20,174,54,3.5,15.428571428571429,5,5,Medium,1,lose,2024
16.4,16,4,102,Mustafizur Rahman,Bowlers,Anuj Rawat,Batters,1,False,-0.5,1,Chepauk,MA Chidambaram Stadium,Medium,False,True,100,16,16.666666666666668,121,7.26,20,174,53,3.333333333333332,15.900000000000006,5,5,Medium,1,lose,2024
