Ball Number,over,ball,Ball,bowler,bowler_role,batsman,batsman_role,Runs,is_wicket,bowler_score,match_id,city,stadium,Stadium_Type,is_extra,legal_delivery,legal_deliveries_count,overs_completed,overs_bowled,total_runs,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand,Ground_Type,innings,result,year
1.5,1,5,11,Sam Curran,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,11,1,1.8333333333333333,18,9.818181818181817,20,163,145,18.166666666666668,7.981651376146789,0,10,Large,1,lose,2020
1.6,1,6,12,Sam Curran,All-Rounders,Quinton de Kock,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,12,1,2.0,19,9.5,20,163,144,18.0,8.0,0,10,Large,1,lose,2020
2.1,2,1,13,Rahul Chahar,Bowlers,Quinton de Kock,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,13,2,2.1666666666666665,20,9.230769230769232,20,163,143,17.833333333333332,8.018691588785048,0,10,Large,1,lose,2020
2.2,2,2,14,Rahul Chahar,Bowlers,Rohit Sharma,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,14,2,2.333333333333333,20,8.571428571428571,20,163,143,17.666666666666668,8.09433962264151,0,10,Large,1,lose,2020
2.3,2,3,15,Rahul Chahar,Bowlers,Rohit Sharma,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,15,2,2.5,20,8.0,20,163,143,17.5,8.17142857142857,0,10,Large,1,lose,2020
2.4,2,4,16,Rahul Chahar,Bowlers,Rohit Sharma,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,16,2,2.6666666666666665,21,7.875,20,163,142,17.333333333333332,8.192307692307693,0,10,Large,1,lose,2020
2.5,2,5,17,Rahul Chahar,Bowlers,Quinton de Kock,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,17,2,2.833333333333333,25,8.823529411764705,20,163,138,17.166666666666668,8.03883495145631,0,10,Large,1,lose,2020
2.6,2,6,18,Rahul Chahar,Bowlers,Quinton de Kock,Batters,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,18,2,3.0,27,9.0,20,163,136,17.0,8.0,0,10,Large,1,lose,2020
3.1,3,1,19,Lungi Ngidi,Bowlers,Rohit Sharma,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,19,3,3.1666666666666665,28,8.842105263157896,20,163,135,16.833333333333332,8.01980198019802,0,10,Large,1,lose,2020
3.2,3,2,20,Lungi Ngidi,Bowlers,Quinton de Kock,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,20,3,3.333333333333333,32,9.6,20,163,131,16.666666666666668,7.859999999999999,0,10,Large,1,lose,2020
3.3,3,3,21,Lungi Ngidi,Bowlers,Quinton de Kock,Batters,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,21,3,3.5,34,9.714285714285714,20,163,129,16.5,7.818181818181818,0,10,Large,1,lose,2020
3.4,3,4,22,Lungi Ngidi,Bowlers,Quinton de Kock,Batters,1,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,True,False,21,3,3.5,35,10.0,20,163,128,16.5,7.757575757575758,0,10,Large,1,lose,2020
3.4,3,4,23,Lungi Ngidi,Bowlers,Quinton de Kock,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,22,3,3.6666666666666665,39,10.636363636363637,20,163,124,16.333333333333332,7.591836734693878,0,10,Large,1,lose,2020
3.5,3,5,24,Lungi Ngidi,Bowlers,Quinton de Kock,Batters,1,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,True,False,22,3,3.6666666666666665,40,10.90909090909091,20,163,123,16.333333333333332,7.530612244897959,0,10,Large,1,lose,2020
3.5,3,5,25,Lungi Ngidi,Bowlers,Quinton de Kock,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,23,3,3.8333333333333335,44,11.478260869565217,20,163,119,16.166666666666668,7.360824742268041,0,10,Large,1,lose,2020
3.6,3,6,26,Lungi Ngidi,Bowlers,Quinton de Kock,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,24,3,4.0,45,11.25,20,163,118,16.0,7.375,0,10,Large,1,lose,2020
4.1,4,1,27,Piyush Chawla,All-Rounders,Quinton de Kock,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,25,4,4.166666666666667,45,10.8,20,163,118,15.833333333333332,7.452631578947369,0,10,Large,1,lose,2020
4.2,4,2,28,Piyush Chawla,All-Rounders,Quinton de Kock,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,26,4,4.333333333333333,46,10.615384615384617,20,163,117,15.666666666666668,7.468085106382978,0,10,Large,1,lose,2020
4.3,4,3,29,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,27,4,4.5,46,10.22222222222222,20,163,117,15.5,7.548387096774194,0,10,Large,1,lose,2020
4.4,4,4,30,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,0,True,5.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,28,4,4.666666666666667,46,9.857142857142856,20,163,117,15.333333333333332,7.630434782608696,1,9,Large,1,lose,2020
4.5,4,5,31,Piyush Chawla,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,29,4,4.833333333333333,47,9.724137931034484,20,163,116,15.166666666666668,7.648351648351648,1,9,Large,1,lose,2020
4.6,4,6,32,Piyush Chawla,All-Rounders,Quinton de Kock,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,30,4,5.0,48,9.6,20,163,115,15.0,7.666666666666667,1,9,Large,1,lose,2020
5.1,5,1,33,Sam Curran,All-Rounders,Quinton de Kock,Batters,0,True,5.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,31,5,5.166666666666667,48,9.29032258064516,20,163,115,14.833333333333332,7.752808988764046,2,8,Large,1,lose,2020
5.2,5,2,34,Sam Curran,All-Rounders,Saurabh Tiwary,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,32,5,5.333333333333333,48,9.0,20,163,115,14.666666666666668,7.84090909090909,2,8,Large,1,lose,2020
5.3,5,3,35,Sam Curran,All-Rounders,Saurabh Tiwary,Batters,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,33,5,5.5,50,9.090909090909092,20,163,113,14.5,7.793103448275862,2,8,Large,1,lose,2020
5.4,5,4,36,Sam Curran,All-Rounders,Saurabh Tiwary,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,34,5,5.666666666666667,50,8.823529411764705,20,163,113,14.333333333333332,7.883720930232559,2,8,Large,1,lose,2020
5.5,5,5,37,Sam Curran,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,35,5,5.833333333333333,51,8.742857142857144,20,163,112,14.166666666666668,7.905882352941176,2,8,Large,1,lose,2020
5.6,5,6,38,Sam Curran,All-Rounders,Suryakumar Yadav,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,36,5,6.0,51,8.5,20,163,112,14.0,8.0,2,8,Large,1,lose,2020
6.1,6,1,39,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,37,6,6.166666666666667,52,8.432432432432432,20,163,111,13.833333333333332,8.024096385542169,2,8,Large,1,lose,2020
6.2,6,2,40,Ravindra Jadeja,All-Rounders,Suryakumar Yadav,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,38,6,6.333333333333333,56,8.842105263157896,20,163,107,13.666666666666668,7.829268292682926,2,8,Large,1,lose,2020
6.3,6,3,41,Ravindra Jadeja,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,39,6,6.5,57,8.76923076923077,20,163,106,13.5,7.851851851851852,2,8,Large,1,lose,2020
6.4,6,4,42,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,40,6,6.666666666666667,58,8.7,20,163,105,13.333333333333332,7.875000000000001,2,8,Large,1,lose,2020
6.5,6,5,43,Ravindra Jadeja,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,41,6,6.833333333333333,59,8.634146341463415,20,163,104,13.166666666666668,7.898734177215189,2,8,Large,1,lose,2020
6.6,6,6,44,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,42,6,7.0,60,8.571428571428571,20,163,103,13.0,7.923076923076923,2,8,Large,1,lose,2020
7.1,7,1,45,Sam Curran,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,43,7,7.166666666666667,61,8.511627906976743,20,163,102,12.833333333333332,7.9480519480519485,2,8,Large,1,lose,2020
7.2,7,2,46,Sam Curran,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,44,7,7.333333333333333,62,8.454545454545455,20,163,101,12.666666666666668,7.973684210526315,2,8,Large,1,lose,2020
7.3,7,3,47,Sam Curran,All-Rounders,Saurabh Tiwary,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,45,7,7.5,62,8.266666666666667,20,163,101,12.5,8.08,2,8,Large,1,lose,2020
7.4,7,4,48,Sam Curran,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,46,7,7.666666666666667,63,8.217391304347826,20,163,100,12.333333333333332,8.108108108108109,2,8,Large,1,lose,2020
7.5,7,5,49,Sam Curran,All-Rounders,Suryakumar Yadav,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,47,7,7.833333333333333,67,8.553191489361703,20,163,96,12.166666666666668,7.890410958904109,2,8,Large,1,lose,2020
7.6,7,6,50,Sam Curran,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,48,7,8.0,68,8.5,20,163,95,12.0,7.916666666666667,2,8,Large,1,lose,2020
8.1,8,1,51,Ravindra Jadeja,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,49,8,8.166666666666666,69,8.448979591836736,20,163,94,11.833333333333334,7.943661971830985,2,8,Large,1,lose,2020
8.2,8,2,52,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,6,False,-3.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,50,8,8.333333333333334,75,9.0,20,163,88,11.666666666666666,7.542857142857144,2,8,Large,1,lose,2020
8.3,8,3,53,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,51,8,8.5,77,9.058823529411764,20,163,86,11.5,7.478260869565218,2,8,Large,1,lose,2020
8.4,8,4,54,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,52,8,8.666666666666666,81,9.346153846153848,20,163,82,11.333333333333334,7.235294117647059,2,8,Large,1,lose,2020
8.5,8,5,55,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,53,8,8.833333333333334,82,9.283018867924527,20,163,81,11.166666666666666,7.253731343283582,2,8,Large,1,lose,2020
8.6,8,6,56,Ravindra Jadeja,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,54,8,9.0,83,9.22222222222222,20,163,80,11.0,7.272727272727272,2,8,Large,1,lose,2020
9.1,9,1,57,Piyush Chawla,All-Rounders,Suryakumar Yadav,Batters,1,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,True,False,54,8,9.0,84,9.333333333333334,20,163,79,11.0,7.181818181818182,2,8,Large,1,lose,2020
9.1,9,1,58,Piyush Chawla,All-Rounders,Suryakumar Yadav,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,55,9,9.166666666666666,84,9.163636363636364,20,163,79,10.833333333333334,7.292307692307692,2,8,Large,1,lose,2020
9.2,9,2,59,Piyush Chawla,All-Rounders,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,56,9,9.333333333333334,85,9.107142857142856,20,163,78,10.666666666666666,7.3125,2,8,Large,1,lose,2020
9.3,9,3,60,Piyush Chawla,All-Rounders,Saurabh Tiwary,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,57,9,9.5,85,8.947368421052632,20,163,78,10.5,7.428571428571429,2,8,Large,1,lose,2020
9.4,9,4,61,Piyush Chawla,All-Rounders,Saurabh Tiwary,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,58,9,9.666666666666666,85,8.793103448275863,20,163,78,10.333333333333334,7.548387096774193,2,8,Large,1,lose,2020
9.5,9,5,62,Piyush Chawla,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,59,9,9.833333333333334,86,8.745762711864407,20,163,77,10.166666666666666,7.573770491803279,2,8,Large,1,lose,2020
9.6,9,6,63,Piyush Chawla,All-Rounders,Suryakumar Yadav,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,60,9,10.0,86,8.6,20,163,77,10.0,7.7,2,8,Large,1,lose,2020
10.1,10,1,64,Rahul Chahar,Bowlers,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,61,10,10.166666666666666,87,8.557377049180328,20,163,76,9.833333333333334,7.728813559322034,2,8,Large,1,lose,2020
10.2,10,2,65,Rahul Chahar,Bowlers,Suryakumar Yadav,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,62,10,10.333333333333334,87,8.419354838709676,20,163,76,9.666666666666666,7.862068965517242,2,8,Large,1,lose,2020
10.3,10,3,66,Rahul Chahar,Bowlers,Suryakumar Yadav,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,63,10,10.5,88,8.380952380952381,20,163,75,9.5,7.894736842105263,2,8,Large,1,lose,2020
10.4,10,4,67,Rahul Chahar,Bowlers,Saurabh Tiwary,Batters,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,64,10,10.666666666666666,90,8.4375,20,163,73,9.333333333333334,7.821428571428571,2,8,Large,1,lose,2020
10.5,10,5,68,Rahul Chahar,Bowlers,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,65,10,10.833333333333334,91,8.4,20,163,72,9.166666666666666,7.854545454545455,2,8,Large,1,lose,2020
10.6,10,6,69,Rahul Chahar,Bowlers,Suryakumar Yadav,Batters,1,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,True,False,65,10,10.833333333333334,92,8.492307692307692,20,163,71,9.166666666666666,7.745454545454546,2,8,Large,1,lose,2020
10.6,10,6,70,Rahul Chahar,Bowlers,Suryakumar Yadav,Batters,0,True,5.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,66,10,11.0,92,8.363636363636363,20,163,71,9.0,7.888888888888889,3,7,Large,1,lose,2020
11.1,11,1,71,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,67,11,11.166666666666666,93,8.328358208955224,20,163,70,8.833333333333334,7.924528301886792,3,7,Large,1,lose,2020
11.2,11,2,72,Ravindra Jadeja,All-Rounders,Hardik Pandya,All-Rounders,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,68,11,11.333333333333334,93,8.205882352941176,20,163,70,8.666666666666666,8.076923076923077,3,7,Large,1,lose,2020
11.3,11,3,73,Ravindra Jadeja,All-Rounders,Hardik Pandya,All-Rounders,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,69,11,11.5,93,8.08695652173913,20,163,70,8.5,8.235294117647058,3,7,Large,1,lose,2020
11.4,11,4,74,Ravindra Jadeja,All-Rounders,Hardik Pandya,All-Rounders,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,70,11,11.666666666666666,93,7.9714285714285715,20,163,70,8.333333333333334,8.399999999999999,3,7,Large,1,lose,2020
11.5,11,5,75,Ravindra Jadeja,All-Rounders,Hardik Pandya,All-Rounders,6,False,-3.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,71,11,11.833333333333334,99,8.366197183098592,20,163,64,8.166666666666666,7.836734693877552,3,7,Large,1,lose,2020
11.6,11,6,76,Ravindra Jadeja,All-Rounders,Hardik Pandya,All-Rounders,6,False,-3.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,72,11,12.0,105,8.75,20,163,58,8.0,7.25,3,7,Large,1,lose,2020
12.1,12,1,77,Lungi Ngidi,Bowlers,Saurabh Tiwary,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,73,12,12.166666666666666,105,8.63013698630137,20,163,58,7.833333333333334,7.404255319148936,3,7,Large,1,lose,2020
12.2,12,2,78,Lungi Ngidi,Bowlers,Saurabh Tiwary,Batters,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,74,12,12.333333333333334,107,8.675675675675675,20,163,56,7.666666666666666,7.304347826086957,3,7,Large,1,lose,2020
12.3,12,3,79,Lungi Ngidi,Bowlers,Saurabh Tiwary,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,75,12,12.5,111,8.88,20,163,52,7.5,6.933333333333334,3,7,Large,1,lose,2020
12.4,12,4,80,Lungi Ngidi,Bowlers,Saurabh Tiwary,Batters,4,False,-2.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,76,12,12.666666666666666,115,9.078947368421051,20,163,48,7.333333333333334,6.545454545454545,3,7,Large,1,lose,2020
12.5,12,5,81,Lungi Ngidi,Bowlers,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,77,12,12.833333333333334,116,9.03896103896104,20,163,47,7.166666666666666,6.558139534883721,3,7,Large,1,lose,2020
12.6,12,6,82,Lungi Ngidi,Bowlers,Hardik Pandya,All-Rounders,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,78,12,13.0,116,8.923076923076923,20,163,47,7.0,6.714285714285714,3,7,Large,1,lose,2020
13.1,13,1,83,Piyush Chawla,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,79,13,13.166666666666666,117,8.88607594936709,20,163,46,6.833333333333334,6.7317073170731705,3,7,Large,1,lose,2020
13.2,13,2,84,Piyush Chawla,All-Rounders,Hardik Pandya,All-Rounders,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,80,13,13.333333333333334,118,8.85,20,163,45,6.666666666666666,6.750000000000001,3,7,Large,1,lose,2020
13.3,13,3,85,Piyush Chawla,All-Rounders,Saurabh Tiwary,Batters,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,81,13,13.5,120,8.88888888888889,20,163,43,6.5,6.615384615384615,3,7,Large,1,lose,2020
13.4,13,4,86,Piyush Chawla,All-Rounders,Saurabh Tiwary,Batters,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,82,13,13.666666666666666,120,8.78048780487805,20,163,43,6.333333333333334,6.789473684210526,3,7,Large,1,lose,2020
13.5,13,5,87,Piyush Chawla,All-Rounders,Saurabh Tiwary,Batters,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,83,13,13.833333333333334,121,8.74698795180723,20,163,42,6.166666666666666,6.810810810810811,3,7,Large,1,lose,2020
13.6,13,6,88,Piyush Chawla,All-Rounders,Hardik Pandya,All-Rounders,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,84,13,14.0,121,8.642857142857142,20,163,42,6.0,7.0,3,7,Large,1,lose,2020
14.1,14,1,89,Ravindra Jadeja,All-Rounders,Saurabh Tiwary,Batters,0,True,5.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,85,14,14.166666666666666,121,8.541176470588235,20,163,42,5.833333333333334,7.199999999999999,4,6,Large,1,lose,2020
14.2,14,2,90,Ravindra Jadeja,All-Rounders,Kieron Pollard,All-Rounders,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,86,14,14.333333333333334,122,8.511627906976743,20,163,41,5.666666666666666,7.23529411764706,4,6,Large,1,lose,2020
14.3,14,3,91,Ravindra Jadeja,All-Rounders,Hardik Pandya,All-Rounders,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,87,14,14.5,123,8.482758620689655,20,163,40,5.5,7.272727272727272,4,6,Large,1,lose,2020
14.4,14,4,92,Ravindra Jadeja,All-Rounders,Kieron Pollard,All-Rounders,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,88,14,14.666666666666666,124,8.454545454545455,20,163,39,5.333333333333334,7.312499999999999,4,6,Large,1,lose,2020
14.5,14,5,93,Ravindra Jadeja,All-Rounders,Hardik Pandya,All-Rounders,0,True,5.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,89,14,14.833333333333334,124,8.359550561797752,20,163,39,5.166666666666666,7.548387096774195,5,5,Large,1,lose,2020
14.6,14,6,94,Ravindra Jadeja,All-Rounders,Krunal Pandya,All-Rounders,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,90,14,15.0,126,8.4,20,163,37,5.0,7.4,5,5,Large,1,lose,2020
15.1,15,1,95,Piyush Chawla,All-Rounders,Kieron Pollard,All-Rounders,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,91,15,15.166666666666666,126,8.307692307692308,20,163,37,4.833333333333334,7.655172413793102,5,5,Large,1,lose,2020
15.2,15,2,96,Piyush Chawla,All-Rounders,Kieron Pollard,All-Rounders,6,False,-3.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,92,15,15.333333333333334,132,8.608695652173912,20,163,31,4.666666666666666,6.642857142857144,5,5,Large,1,lose,2020
15.3,15,3,97,Piyush Chawla,All-Rounders,Kieron Pollard,All-Rounders,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,93,15,15.5,133,8.580645161290322,20,163,30,4.5,6.666666666666667,5,5,Large,1,lose,2020
15.4,15,4,98,Piyush Chawla,All-Rounders,Krunal Pandya,All-Rounders,1,False,-0.5,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,94,15,15.666666666666666,134,8.553191489361703,20,163,29,4.333333333333334,6.692307692307692,5,5,Large,1,lose,2020
15.5,15,5,99,Piyush Chawla,All-Rounders,Kieron Pollard,All-Rounders,0,False,1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,95,15,15.833333333333334,134,8.463157894736842,20,163,29,4.166666666666666,6.960000000000001,5,5,Large,1,lose,2020
15.6,15,6,100,Piyush Chawla,All-Rounders,Kieron Pollard,All-Rounders,2,False,-1.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,96,15,16.0,136,8.5,20,163,27,4.0,6.75,5,5,Large,1,lose,2020
16.1,16,1,101,Lungi Ngidi,Bowlers,Krunal Pandya,All-Rounders,0,True,5.0,1,Abu Dhabi,Zayed Cricket Stadium,Large,False,True,97,16,16.166666666666668,136,8.412371134020617,20,163,27,3.833333333333332,7.043478260869567,6,4,Large,1,lose,2020
