Ball Number,over,ball,Ball,bowler,bowler_role,batsman,batsman_role,Runs,is_wicket,bowler_score,match_id,city,stadium,Stadium_Type,is_extra,legal_delivery,legal_deliveries_count,overs_completed,overs_bowled,total_runs,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand,Ground_Type,innings,result,year
3.2,3,2,22,Ishant Sharma,Bowlers,Hardik Pandya,All-Rounders,4,False,-2.0,1,Mumbai,Wankhede Stadium,Medium,False,True,20,3,3.333333333333333,28,8.4,20,122,94,16.666666666666668,5.64,1,9,Medium,1,lose,2016
3.3,3,3,23,Ishant Sharma,Bowlers,Hardik Pandya,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,21,3,3.5,28,8.0,20,122,94,16.5,5.696969696969697,1,9,Medium,1,lose,2016
3.4,3,4,24,Ishant Sharma,Bowlers,Hardik Pandya,All-Rounders,1,False,-0.25,1,Mumbai,Wankhede Stadium,Medium,False,True,22,3,3.6666666666666665,29,7.909090909090909,20,122,93,16.333333333333332,5.6938775510204085,1,9,Medium,1,lose,2016
3.5,3,5,25,Ishant Sharma,Bowlers,Lendl Simmons,Batters,0,True,5.0,1,Mumbai,Wankhede Stadium,Medium,False,True,23,3,3.8333333333333335,29,7.565217391304348,20,122,93,16.166666666666668,5.752577319587629,2,8,Medium,1,lose,2016
3.6,3,6,26,Ishant Sharma,Bowlers,Jos Buttler,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,24,3,4.0,29,7.25,20,122,93,16.0,5.8125,2,8,Medium,1,lose,2016
4.1,4,1,27,Mitchell Marsh,All-Rounders,Hardik Pandya,All-Rounders,0,True,5.0,1,Mumbai,Wankhede Stadium,Medium,False,True,25,4,4.166666666666667,29,6.959999999999999,20,122,93,15.833333333333332,5.873684210526316,3,7,Medium,1,lose,2016
4.2,4,2,28,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,26,4,4.333333333333333,29,6.6923076923076925,20,122,93,15.666666666666668,5.936170212765957,3,7,Medium,1,lose,2016
4.3,4,3,29,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,27,4,4.5,29,6.444444444444445,20,122,93,15.5,6.0,3,7,Medium,1,lose,2016
4.4,4,4,30,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,28,4,4.666666666666667,29,6.2142857142857135,20,122,93,15.333333333333332,6.065217391304349,3,7,Medium,1,lose,2016
4.5,4,5,31,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,29,4,4.833333333333333,30,6.206896551724138,20,122,92,15.166666666666668,6.065934065934066,3,7,Medium,1,lose,2016
4.6,4,6,32,Mitchell Marsh,All-Rounders,Jos Buttler,Batters,0,True,5.0,1,Mumbai,Wankhede Stadium,Medium,False,True,30,4,5.0,30,6.0,20,122,92,15.0,6.133333333333334,4,6,Medium,1,lose,2016
5.1,5,1,33,Ishant Sharma,Bowlers,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,31,5,5.166666666666667,30,5.806451612903225,20,122,92,14.833333333333332,6.202247191011237,4,6,Medium,1,lose,2016
5.2,5,2,34,Ishant Sharma,Bowlers,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,32,5,5.333333333333333,31,5.8125,20,122,91,14.666666666666668,6.204545454545454,4,6,Medium,1,lose,2016
5.3,5,3,35,Ishant Sharma,Bowlers,Kieron Pollard,All-Rounders,5,False,-1.0,1,Mumbai,Wankhede Stadium,Medium,True,False,32,5,5.333333333333333,36,6.75,20,122,86,14.666666666666668,5.863636363636363,4,6,Medium,1,lose,2016
5.3,5,3,36,Ishant Sharma,Bowlers,Kieron Pollard,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,33,5,5.5,36,6.545454545454546,20,122,86,14.5,5.931034482758621,4,6,Medium,1,lose,2016
5.4,5,4,37,Ishant Sharma,Bowlers,Kieron Pollard,All-Rounders,1,False,-1.0,1,Mumbai,Wankhede Stadium,Medium,True,False,33,5,5.5,37,6.727272727272728,20,122,85,14.5,5.862068965517241,4,6,Medium,1,lose,2016
5.4,5,4,38,Ishant Sharma,Bowlers,Kieron Pollard,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,34,5,5.666666666666667,37,6.529411764705882,20,122,85,14.333333333333332,5.930232558139536,4,6,Medium,1,lose,2016
5.5,5,5,39,Ishant Sharma,Bowlers,Kieron Pollard,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,35,5,5.833333333333333,37,6.342857142857143,20,122,85,14.166666666666668,5.999999999999999,4,6,Medium,1,lose,2016
5.6,5,6,40,Ishant Sharma,Bowlers,Kieron Pollard,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,36,5,6.0,37,6.166666666666667,20,122,85,14.0,6.071428571428571,4,6,Medium,1,lose,2016
6.1,6,1,41,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,37,6,6.166666666666667,38,6.162162162162162,20,122,84,13.833333333333332,6.072289156626507,4,6,Medium,1,lose,2016
6.2,6,2,42,Mitchell Marsh,All-Rounders,Kieron Pollard,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,38,6,6.333333333333333,38,6.0,20,122,84,13.666666666666668,6.146341463414633,4,6,Medium,1,lose,2016
6.3,6,3,43,Mitchell Marsh,All-Rounders,Kieron Pollard,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,39,6,6.5,38,5.846153846153846,20,122,84,13.5,6.222222222222222,4,6,Medium,1,lose,2016
6.4,6,4,44,Mitchell Marsh,All-Rounders,Kieron Pollard,All-Rounders,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,40,6,6.666666666666667,39,5.85,20,122,83,13.333333333333332,6.2250000000000005,4,6,Medium,1,lose,2016
6.5,6,5,45,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,41,6,6.833333333333333,39,5.707317073170732,20,122,83,13.166666666666668,6.30379746835443,4,6,Medium,1,lose,2016
6.6,6,6,46,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,1,False,-1.0,1,Mumbai,Wankhede Stadium,Medium,True,False,41,6,6.833333333333333,40,5.853658536585366,20,122,82,13.166666666666668,6.227848101265822,4,6,Medium,1,lose,2016
6.6,6,6,47,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,42,6,7.0,40,5.714285714285714,20,122,82,13.0,6.307692307692308,4,6,Medium,1,lose,2016
7.1,7,1,48,Rajat Bhatia,All-Rounders,Kieron Pollard,All-Rounders,0,True,5.0,1,Mumbai,Wankhede Stadium,Medium,False,True,43,7,7.166666666666667,40,5.5813953488372094,20,122,82,12.833333333333332,6.38961038961039,5,5,Medium,1,lose,2016
7.2,7,2,49,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,44,7,7.333333333333333,40,5.454545454545455,20,122,82,12.666666666666668,6.473684210526315,5,5,Medium,1,lose,2016
7.3,7,3,50,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,45,7,7.5,40,5.333333333333333,20,122,82,12.5,6.56,5,5,Medium,1,lose,2016
7.4,7,4,51,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,46,7,7.666666666666667,40,5.217391304347826,20,122,82,12.333333333333332,6.648648648648649,5,5,Medium,1,lose,2016
7.5,7,5,52,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,47,7,7.833333333333333,40,5.1063829787234045,20,122,82,12.166666666666668,6.73972602739726,5,5,Medium,1,lose,2016
7.6,7,6,53,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,48,7,8.0,40,5.0,20,122,82,12.0,6.833333333333333,5,5,Medium,1,lose,2016
8.1,8,1,54,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,4,False,-2.0,1,Mumbai,Wankhede Stadium,Medium,False,True,49,8,8.166666666666666,44,5.387755102040817,20,122,78,11.833333333333334,6.591549295774648,5,5,Medium,1,lose,2016
8.2,8,2,55,,,,,0,False,0.0,1,Mumbai,Wankhede Stadium,Medium,False,True,50,8,8.333333333333334,44,5.279999999999999,20,122,78,11.666666666666666,6.685714285714286,5,5,Medium,1,lose,2016
8.3,8,3,56,Mitchell Marsh,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,51,8,8.5,44,5.176470588235294,20,122,78,11.5,6.782608695652174,5,5,Medium,1,lose,2016
8.4,8,4,57,Mitchell Marsh,All-Rounders,Shreyas Gopal,All-Rounders,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,52,8,8.666666666666666,45,5.1923076923076925,20,122,77,11.333333333333334,6.794117647058823,5,5,Medium,1,lose,2016
8.5,8,5,58,Mitchell Marsh,All-Rounders,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,53,8,8.833333333333334,46,5.2075471698113205,20,122,76,11.166666666666666,6.8059701492537314,5,5,Medium,1,lose,2016
8.6,8,6,59,Mitchell Marsh,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,54,8,9.0,46,5.111111111111111,20,122,76,11.0,6.909090909090909,5,5,Medium,1,lose,2016
9.1,9,1,60,Rajat Bhatia,All-Rounders,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,55,9,9.166666666666666,46,5.0181818181818185,20,122,76,10.833333333333334,7.015384615384615,5,5,Medium,1,lose,2016
9.2,9,2,61,Rajat Bhatia,All-Rounders,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,56,9,9.333333333333334,47,5.035714285714286,20,122,75,10.666666666666666,7.03125,5,5,Medium,1,lose,2016
9.3,9,3,62,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,57,9,9.5,47,4.947368421052632,20,122,75,10.5,7.142857142857143,5,5,Medium,1,lose,2016
9.4,9,4,63,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,58,9,9.666666666666666,47,4.862068965517242,20,122,75,10.333333333333334,7.258064516129032,5,5,Medium,1,lose,2016
9.5,9,5,64,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,59,9,9.833333333333334,47,4.779661016949152,20,122,75,10.166666666666666,7.377049180327869,5,5,Medium,1,lose,2016
9.6,9,6,65,Rajat Bhatia,All-Rounders,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,60,9,10.0,47,4.7,20,122,75,10.0,7.5,5,5,Medium,1,lose,2016
10.1,10,1,66,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,61,10,10.166666666666666,48,4.721311475409836,20,122,74,9.833333333333334,7.525423728813559,5,5,Medium,1,lose,2016
10.2,10,2,67,Murugan Ashwin,Bowlers,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,62,10,10.333333333333334,48,4.64516129032258,20,122,74,9.666666666666666,7.655172413793104,5,5,Medium,1,lose,2016
10.3,10,3,68,Murugan Ashwin,Bowlers,Shreyas Gopal,All-Rounders,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,63,10,10.5,49,4.666666666666667,20,122,73,9.5,7.684210526315789,5,5,Medium,1,lose,2016
10.4,10,4,69,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,64,10,10.666666666666666,50,4.6875,20,122,72,9.333333333333334,7.7142857142857135,5,5,Medium,1,lose,2016
10.5,10,5,70,Murugan Ashwin,Bowlers,Shreyas Gopal,All-Rounders,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,65,10,10.833333333333334,50,4.615384615384615,20,122,72,9.166666666666666,7.854545454545455,5,5,Medium,1,lose,2016
10.6,10,6,71,Murugan Ashwin,Bowlers,Shreyas Gopal,All-Rounders,0,True,5.0,1,Mumbai,Wankhede Stadium,Medium,False,True,66,10,11.0,50,4.545454545454546,20,122,72,9.0,8.0,6,4,Medium,1,lose,2016
11.1,11,1,72,Rajat Bhatia,All-Rounders,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,67,11,11.166666666666666,50,4.477611940298508,20,122,72,8.833333333333334,8.150943396226415,6,4,Medium,1,lose,2016
11.2,11,2,73,Rajat Bhatia,All-Rounders,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,68,11,11.333333333333334,50,4.411764705882352,20,122,72,8.666666666666666,8.307692307692308,6,4,Medium,1,lose,2016
11.3,11,3,74,Rajat Bhatia,All-Rounders,Harbhajan Singh,Bowlers,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,69,11,11.5,51,4.434782608695652,20,122,71,8.5,8.352941176470589,6,4,Medium,1,lose,2016
11.4,11,4,75,Rajat Bhatia,All-Rounders,Ambati Rayudu,Batters,4,False,-2.0,1,Mumbai,Wankhede Stadium,Medium,False,True,70,11,11.666666666666666,55,4.714285714285714,20,122,67,8.333333333333334,8.04,6,4,Medium,1,lose,2016
11.5,11,5,76,Rajat Bhatia,All-Rounders,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,71,11,11.833333333333334,56,4.732394366197183,20,122,66,8.166666666666666,8.081632653061225,6,4,Medium,1,lose,2016
11.6,11,6,77,Rajat Bhatia,All-Rounders,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,72,11,12.0,56,4.666666666666667,20,122,66,8.0,8.25,6,4,Medium,1,lose,2016
12.1,12,1,78,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,73,12,12.166666666666666,57,4.684931506849315,20,122,65,7.833333333333334,8.297872340425531,6,4,Medium,1,lose,2016
12.2,12,2,79,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,2,False,-1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,74,12,12.333333333333334,59,4.783783783783783,20,122,63,7.666666666666666,8.217391304347826,6,4,Medium,1,lose,2016
12.3,12,3,80,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,75,12,12.5,59,4.72,20,122,63,7.5,8.4,6,4,Medium,1,lose,2016
12.4,12,4,81,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,76,12,12.666666666666666,60,4.736842105263158,20,122,62,7.333333333333334,8.454545454545453,6,4,Medium,1,lose,2016
12.5,12,5,82,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,77,12,12.833333333333334,61,4.753246753246753,20,122,61,7.166666666666666,8.511627906976745,6,4,Medium,1,lose,2016
12.6,12,6,83,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,78,12,13.0,61,4.6923076923076925,20,122,61,7.0,8.714285714285714,6,4,Medium,1,lose,2016
13.1,13,1,84,Rajat Bhatia,All-Rounders,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,79,13,13.166666666666666,61,4.632911392405063,20,122,61,6.833333333333334,8.926829268292682,6,4,Medium,1,lose,2016
13.2,13,2,85,Rajat Bhatia,All-Rounders,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,80,13,13.333333333333334,62,4.65,20,122,60,6.666666666666666,9.0,6,4,Medium,1,lose,2016
13.3,13,3,86,Rajat Bhatia,All-Rounders,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,81,13,13.5,62,4.592592592592593,20,122,60,6.5,9.23076923076923,6,4,Medium,1,lose,2016
13.4,13,4,87,Rajat Bhatia,All-Rounders,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,82,13,13.666666666666666,62,4.536585365853659,20,122,60,6.333333333333334,9.473684210526317,6,4,Medium,1,lose,2016
13.5,13,5,88,Rajat Bhatia,All-Rounders,Harbhajan Singh,Bowlers,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,83,13,13.833333333333334,63,4.554216867469879,20,122,59,6.166666666666666,9.567567567567568,6,4,Medium,1,lose,2016
13.6,13,6,89,Rajat Bhatia,All-Rounders,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,84,13,14.0,64,4.571428571428571,20,122,58,6.0,9.666666666666666,6,4,Medium,1,lose,2016
14.1,14,1,90,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,85,14,14.166666666666666,64,4.517647058823529,20,122,58,5.833333333333334,9.94285714285714,6,4,Medium,1,lose,2016
14.2,14,2,91,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,86,14,14.333333333333334,64,4.465116279069767,20,122,58,5.666666666666666,10.23529411764706,6,4,Medium,1,lose,2016
14.3,14,3,92,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,87,14,14.5,65,4.482758620689655,20,122,57,5.5,10.363636363636363,6,4,Medium,1,lose,2016
14.4,14,4,93,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,88,14,14.666666666666666,65,4.431818181818182,20,122,57,5.333333333333334,10.687499999999998,6,4,Medium,1,lose,2016
14.5,14,5,94,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,2,False,-1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,89,14,14.833333333333334,67,4.51685393258427,20,122,55,5.166666666666666,10.645161290322582,6,4,Medium,1,lose,2016
14.6,14,6,95,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,90,14,15.0,67,4.466666666666667,20,122,55,5.0,11.0,6,4,Medium,1,lose,2016
15.1,15,1,96,Murugan Ashwin,Bowlers,Ambati Rayudu,Batters,0,True,5.0,1,Mumbai,Wankhede Stadium,Medium,False,True,91,15,15.166666666666666,67,4.417582417582418,20,122,55,4.833333333333334,11.379310344827584,7,3,Medium,1,lose,2016
15.2,15,2,97,Murugan Ashwin,Bowlers,Vinay Kumar,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,92,15,15.333333333333334,67,4.369565217391304,20,122,55,4.666666666666666,11.785714285714286,7,3,Medium,1,lose,2016
15.3,15,3,98,Murugan Ashwin,Bowlers,Vinay Kumar,Bowlers,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,93,15,15.5,68,4.387096774193548,20,122,54,4.5,12.0,7,3,Medium,1,lose,2016
15.4,15,4,99,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,4,False,-2.0,1,Mumbai,Wankhede Stadium,Medium,False,True,94,15,15.666666666666666,72,4.595744680851064,20,122,50,4.333333333333334,11.538461538461537,7,3,Medium,1,lose,2016
15.5,15,5,100,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,95,15,15.833333333333334,73,4.610526315789474,20,122,49,4.166666666666666,11.760000000000002,7,3,Medium,1,lose,2016
15.6,15,6,101,Murugan Ashwin,Bowlers,Vinay Kumar,Bowlers,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,96,15,16.0,74,4.625,20,122,48,4.0,12.0,7,3,Medium,1,lose,2016
16.1,16,1,102,Murugan Ashwin,Bowlers,Vinay Kumar,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,97,16,16.166666666666668,74,4.577319587628866,20,122,48,3.833333333333332,12.521739130434788,7,3,Medium,1,lose,2016
16.2,16,2,103,Murugan Ashwin,Bowlers,Vinay Kumar,Bowlers,1,False,-0.5,1,Mumbai,Wankhede Stadium,Medium,False,True,98,16,16.333333333333332,75,4.591836734693878,20,122,47,3.666666666666668,12.818181818181817,7,3,Medium,1,lose,2016
16.3,16,3,104,Murugan Ashwin,Bowlers,Harbhajan Singh,Bowlers,0,False,1.0,1,Mumbai,Wankhede Stadium,Medium,False,True,99,16,16.5,75,4.545454545454546,20,122,47,3.5,13.428571428571429,7,3,Medium,1,lose,2016
