Ball Number,over,ball,Ball,bowler,bowler_role,batsman,batsman_role,Runs,is_wicket,bowler_score,match_id,city,stadium,Stadium_Type,is_extra,legal_delivery,legal_deliveries_count,overs_completed,overs_bowled,total_runs,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand,Ground_Type,innings,result,year
3.6,3,6,26,Yuzvendra Chahal,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,24,3,4.0,33,8.25,20,208,175,16.0,10.9375,1,9,Medium,1,win,2017
4.1,4,1,27,Sreenath Aravind,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,25,4,4.166666666666667,34,8.16,20,208,174,15.833333333333332,10.989473684210529,1,9,Medium,1,win,2017
4.2,4,2,28,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,26,4,4.333333333333333,35,8.076923076923077,20,208,173,15.666666666666668,11.04255319148936,1,9,Medium,1,win,2017
4.3,4,3,29,Sreenath Aravind,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,27,4,4.5,36,8.0,20,208,172,15.5,11.096774193548388,1,9,Medium,1,win,2017
4.4,4,4,30,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,2,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,28,4,4.666666666666667,38,8.142857142857142,20,208,170,15.333333333333332,11.08695652173913,1,9,Medium,1,win,2017
4.5,4,5,31,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,29,4,4.833333333333333,42,8.689655172413794,20,208,166,15.166666666666668,10.945054945054943,1,9,Medium,1,win,2017
4.6,4,6,32,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,30,4,5.0,42,8.4,20,208,166,15.0,11.066666666666666,1,9,Medium,1,win,2017
5.1,5,1,33,Shane Watson,All-Rounders,Shikhar Dhawan,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,31,5,5.166666666666667,46,8.903225806451612,20,208,162,14.833333333333332,10.921348314606742,1,9,Medium,1,win,2017
5.2,5,2,34,Shane Watson,All-Rounders,Shikhar Dhawan,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,32,5,5.333333333333333,50,9.375,20,208,158,14.666666666666668,10.772727272727272,1,9,Medium,1,win,2017
5.3,5,3,35,Shane Watson,All-Rounders,Shikhar Dhawan,Batters,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,33,5,5.5,50,9.090909090909092,20,208,158,14.5,10.89655172413793,1,9,Medium,1,win,2017
5.4,5,4,36,Shane Watson,All-Rounders,Shikhar Dhawan,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,34,5,5.666666666666667,54,9.529411764705882,20,208,154,14.333333333333332,10.74418604651163,1,9,Medium,1,win,2017
5.5,5,5,37,Shane Watson,All-Rounders,Shikhar Dhawan,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,35,5,5.833333333333333,58,9.942857142857145,20,208,150,14.166666666666668,10.588235294117649,1,9,Medium,1,win,2017
5.6,5,6,38,Shane Watson,All-Rounders,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,36,5,6.0,59,9.833333333333334,20,208,149,14.0,10.642857142857142,1,9,Medium,1,win,2017
6.1,6,1,39,Yuzvendra Chahal,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,37,6,6.166666666666667,60,9.72972972972973,20,208,148,13.833333333333332,10.698795180722891,1,9,Medium,1,win,2017
6.2,6,2,40,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,38,6,6.333333333333333,60,9.473684210526317,20,208,148,13.666666666666668,10.829268292682926,1,9,Medium,1,win,2017
6.3,6,3,41,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,39,6,6.5,61,9.384615384615383,20,208,147,13.5,10.88888888888889,1,9,Medium,1,win,2017
6.4,6,4,42,Yuzvendra Chahal,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,40,6,6.666666666666667,62,9.3,20,208,146,13.333333333333332,10.95,1,9,Medium,1,win,2017
6.5,6,5,43,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,41,6,6.833333333333333,63,9.219512195121952,20,208,145,13.166666666666668,11.0126582278481,1,9,Medium,1,win,2017
6.6,6,6,44,Yuzvendra Chahal,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,42,6,7.0,64,9.142857142857142,20,208,144,13.0,11.076923076923077,1,9,Medium,1,win,2017
7.1,7,1,45,Travis Head,,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,43,7,7.166666666666667,65,9.069767441860463,20,208,143,12.833333333333332,11.142857142857144,1,9,Medium,1,win,2017
7.2,7,2,46,Travis Head,,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,44,7,7.333333333333333,66,9.0,20,208,142,12.666666666666668,11.210526315789473,1,9,Medium,1,win,2017
7.3,7,3,47,Travis Head,,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,45,7,7.5,67,8.933333333333334,20,208,141,12.5,11.28,1,9,Medium,1,win,2017
7.4,7,4,48,Travis Head,,Moises Henriques,All-Rounders,6,False,-3.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,46,7,7.666666666666667,73,9.52173913043478,20,208,135,12.333333333333332,10.945945945945947,1,9,Medium,1,win,2017
7.5,7,5,49,Travis Head,,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,47,7,7.833333333333333,74,9.4468085106383,20,208,134,12.166666666666668,11.013698630136986,1,9,Medium,1,win,2017
7.6,7,6,50,Travis Head,,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,48,7,8.0,75,9.375,20,208,133,12.0,11.083333333333334,1,9,Medium,1,win,2017
8.1,8,1,51,Yuzvendra Chahal,Bowlers,Shikhar Dhawan,Batters,2,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,49,8,8.166666666666666,77,9.428571428571429,20,208,131,11.833333333333334,11.070422535211266,1,9,Medium,1,win,2017
8.2,8,2,52,Yuzvendra Chahal,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,50,8,8.333333333333334,78,9.36,20,208,130,11.666666666666666,11.142857142857144,1,9,Medium,1,win,2017
8.3,8,3,53,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,51,8,8.5,79,9.294117647058824,20,208,129,11.5,11.217391304347826,1,9,Medium,1,win,2017
8.4,8,4,54,Yuzvendra Chahal,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,52,8,8.666666666666666,80,9.230769230769232,20,208,128,11.333333333333334,11.294117647058822,1,9,Medium,1,win,2017
8.5,8,5,55,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,2,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,53,8,8.833333333333334,82,9.283018867924527,20,208,126,11.166666666666666,11.28358208955224,1,9,Medium,1,win,2017
8.6,8,6,56,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,2,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,54,8,9.0,84,9.333333333333334,20,208,124,11.0,11.272727272727272,1,9,Medium,1,win,2017
9.1,9,1,57,Aniket Choudhary,Bowlers,Shikhar Dhawan,Batters,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,55,9,9.166666666666666,84,9.163636363636364,20,208,124,10.833333333333334,11.446153846153846,1,9,Medium,1,win,2017
9.2,9,2,58,Aniket Choudhary,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,56,9,9.333333333333334,85,9.107142857142856,20,208,123,10.666666666666666,11.53125,1,9,Medium,1,win,2017
9.3,9,3,59,Aniket Choudhary,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,57,9,9.5,86,9.052631578947368,20,208,122,10.5,11.61904761904762,1,9,Medium,1,win,2017
9.4,9,4,60,Aniket Choudhary,Bowlers,Shikhar Dhawan,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,58,9,9.666666666666666,87,9.0,20,208,121,10.333333333333334,11.709677419354838,1,9,Medium,1,win,2017
9.5,9,5,61,Aniket Choudhary,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,59,9,9.833333333333334,88,8.94915254237288,20,208,120,10.166666666666666,11.80327868852459,1,9,Medium,1,win,2017
9.6,9,6,62,Aniket Choudhary,Bowlers,Shikhar Dhawan,Batters,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,60,9,10.0,88,8.8,20,208,120,10.0,12.0,1,9,Medium,1,win,2017
10.1,10,1,63,Stuart Binny,All-Rounders,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,61,10,10.166666666666666,89,8.754098360655739,20,208,119,9.833333333333334,12.101694915254235,1,9,Medium,1,win,2017
10.2,10,2,64,Stuart Binny,All-Rounders,Shikhar Dhawan,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,62,10,10.333333333333334,93,9.0,20,208,115,9.666666666666666,11.896551724137932,1,9,Medium,1,win,2017
10.3,10,3,65,Stuart Binny,All-Rounders,Shikhar Dhawan,Batters,0,True,5.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,63,10,10.5,93,8.857142857142858,20,208,115,9.5,12.105263157894736,2,8,Medium,1,win,2017
10.4,10,4,66,Stuart Binny,All-Rounders,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,64,10,10.666666666666666,94,8.8125,20,208,114,9.333333333333334,12.214285714285714,2,8,Medium,1,win,2017
10.5,10,5,67,Stuart Binny,All-Rounders,Yuvraj Singh,Batters,2,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,65,10,10.833333333333334,96,8.86153846153846,20,208,112,9.166666666666666,12.21818181818182,2,8,Medium,1,win,2017
10.6,10,6,68,Stuart Binny,All-Rounders,Yuvraj Singh,Batters,2,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,66,10,11.0,98,8.909090909090908,20,208,110,9.0,12.22222222222222,2,8,Medium,1,win,2017
11.1,11,1,69,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,67,11,11.166666666666666,99,8.865671641791046,20,208,109,8.833333333333334,12.339622641509433,2,8,Medium,1,win,2017
11.2,11,2,70,Sreenath Aravind,Bowlers,Yuvraj Singh,Batters,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,68,11,11.333333333333334,99,8.735294117647058,20,208,109,8.666666666666666,12.576923076923078,2,8,Medium,1,win,2017
11.3,11,3,71,Sreenath Aravind,Bowlers,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,69,11,11.5,100,8.695652173913043,20,208,108,8.5,12.705882352941176,2,8,Medium,1,win,2017
11.4,11,4,72,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,70,11,11.666666666666666,101,8.657142857142858,20,208,107,8.333333333333334,12.84,2,8,Medium,1,win,2017
11.5,11,5,73,Sreenath Aravind,Bowlers,Yuvraj Singh,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,71,11,11.833333333333334,105,8.873239436619718,20,208,103,8.166666666666666,12.612244897959185,2,8,Medium,1,win,2017
11.6,11,6,74,Sreenath Aravind,Bowlers,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,72,11,12.0,106,8.833333333333334,20,208,102,8.0,12.75,2,8,Medium,1,win,2017
12.1,12,1,75,Aniket Choudhary,Bowlers,Yuvraj Singh,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,73,12,12.166666666666666,110,9.04109589041096,20,208,98,7.833333333333334,12.51063829787234,2,8,Medium,1,win,2017
12.2,12,2,76,Aniket Choudhary,Bowlers,Yuvraj Singh,Batters,6,False,-3.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,74,12,12.333333333333334,116,9.405405405405403,20,208,92,7.666666666666666,12.000000000000002,2,8,Medium,1,win,2017
12.3,12,3,77,Aniket Choudhary,Bowlers,Yuvraj Singh,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,75,12,12.5,120,9.6,20,208,88,7.5,11.733333333333333,2,8,Medium,1,win,2017
12.4,12,4,78,Aniket Choudhary,Bowlers,Yuvraj Singh,Batters,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,76,12,12.666666666666666,120,9.473684210526317,20,208,88,7.333333333333334,11.999999999999998,2,8,Medium,1,win,2017
12.5,12,5,79,Aniket Choudhary,Bowlers,Yuvraj Singh,Batters,2,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,77,12,12.833333333333334,122,9.506493506493506,20,208,86,7.166666666666666,12.000000000000002,2,8,Medium,1,win,2017
12.5,12,5,80,Aniket Choudhary,Bowlers,Yuvraj Singh,Batters,1,False,-1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,True,False,77,12,12.833333333333334,123,9.584415584415584,20,208,85,7.166666666666666,11.860465116279071,2,8,Medium,1,win,2017
12.6,12,6,81,Aniket Choudhary,Bowlers,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,78,12,13.0,124,9.538461538461538,20,208,84,7.0,12.0,2,8,Medium,1,win,2017
13.1,13,1,82,Shane Watson,All-Rounders,Yuvraj Singh,Batters,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,79,13,13.166666666666666,128,9.721518987341772,20,208,80,6.833333333333334,11.707317073170731,2,8,Medium,1,win,2017
13.2,13,2,83,Shane Watson,All-Rounders,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,80,13,13.333333333333334,129,9.675,20,208,79,6.666666666666666,11.85,2,8,Medium,1,win,2017
13.3,13,3,84,Shane Watson,All-Rounders,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,81,13,13.5,130,9.62962962962963,20,208,78,6.5,12.0,2,8,Medium,1,win,2017
13.4,13,4,85,Shane Watson,All-Rounders,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,82,13,13.666666666666666,131,9.585365853658535,20,208,77,6.333333333333334,12.157894736842104,2,8,Medium,1,win,2017
13.5,13,5,86,Shane Watson,All-Rounders,Moises Henriques,All-Rounders,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,83,13,13.833333333333334,131,9.469879518072288,20,208,77,6.166666666666666,12.486486486486488,2,8,Medium,1,win,2017
13.6,13,6,87,Shane Watson,All-Rounders,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,84,13,14.0,132,9.428571428571429,20,208,76,6.0,12.666666666666666,2,8,Medium,1,win,2017
14.1,14,1,88,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,4,False,-2.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,85,14,14.166666666666666,136,9.6,20,208,72,5.833333333333334,12.342857142857142,2,8,Medium,1,win,2017
14.2,14,2,89,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,86,14,14.333333333333334,137,9.55813953488372,20,208,71,5.666666666666666,12.529411764705884,2,8,Medium,1,win,2017
14.3,14,3,90,Sreenath Aravind,Bowlers,Yuvraj Singh,Batters,6,False,-3.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,87,14,14.5,143,9.862068965517242,20,208,65,5.5,11.818181818181818,2,8,Medium,1,win,2017
14.4,14,4,91,Sreenath Aravind,Bowlers,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,88,14,14.666666666666666,144,9.818181818181818,20,208,64,5.333333333333334,11.999999999999998,2,8,Medium,1,win,2017
14.5,14,5,92,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,6,False,-3.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,89,14,14.833333333333334,150,10.112359550561797,20,208,58,5.166666666666666,11.225806451612904,2,8,Medium,1,win,2017
14.6,14,6,93,Sreenath Aravind,Bowlers,Moises Henriques,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,90,14,15.0,151,10.066666666666666,20,208,57,5.0,11.4,2,8,Medium,1,win,2017
15.1,15,1,94,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,91,15,15.166666666666666,151,9.956043956043956,20,208,57,4.833333333333334,11.79310344827586,2,8,Medium,1,win,2017
15.2,15,2,95,Yuzvendra Chahal,Bowlers,Moises Henriques,All-Rounders,0,True,5.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,92,15,15.333333333333334,151,9.847826086956522,20,208,57,4.666666666666666,12.214285714285715,3,7,Medium,1,win,2017
15.3,15,3,96,Yuzvendra Chahal,Bowlers,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,93,15,15.5,152,9.806451612903226,20,208,56,4.5,12.444444444444445,3,7,Medium,1,win,2017
15.4,15,4,97,Yuzvendra Chahal,Bowlers,Deepak Hooda,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,94,15,15.666666666666666,153,9.76595744680851,20,208,55,4.333333333333334,12.69230769230769,3,7,Medium,1,win,2017
15.5,15,5,98,Yuzvendra Chahal,Bowlers,Yuvraj Singh,Batters,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,95,15,15.833333333333334,154,9.726315789473684,20,208,54,4.166666666666666,12.960000000000004,3,7,Medium,1,win,2017
15.6,15,6,99,Yuzvendra Chahal,Bowlers,Deepak Hooda,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,96,15,16.0,155,9.6875,20,208,53,4.0,13.25,3,7,Medium,1,win,2017
16.1,16,1,100,Tymal Mills,Bowlers,Deepak Hooda,All-Rounders,1,False,-0.5,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,97,16,16.166666666666668,156,9.649484536082474,20,208,52,3.833333333333332,13.565217391304351,3,7,Medium,1,win,2017
16.2,16,2,101,Tymal Mills,Bowlers,Yuvraj Singh,Batters,0,False,1.0,1,Uppal,Rajiv Gandhi International Stadium,Medium,False,True,98,16,16.333333333333332,156,9.551020408163266,20,208,52,3.666666666666668,14.181818181818178,3,7,Medium,1,win,2017
