Ball Number,over,ball,Ball,bowler,bowler_role,batsman,batsman_role,Runs,is_wicket,bowler_score,match_id,city,stadium,Stadium_Type,is_extra,legal_delivery,legal_deliveries_count,overs_completed,overs_bowled,total_runs,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand,Ground_Type,innings,result,year
2.1,2,1,13,Umesh Yadav,Bowlers,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,13,2,2.1666666666666665,13,6.0,20,169,156,17.833333333333332,8.74766355140187,1,9,Large,1,lose,2015
2.2,2,2,14,Umesh Yadav,Bowlers,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,14,2,2.333333333333333,13,5.571428571428571,20,169,156,17.666666666666668,8.830188679245282,1,9,Large,1,lose,2015
2.3,2,3,15,Umesh Yadav,Bowlers,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,15,2,2.5,13,5.2,20,169,156,17.5,8.914285714285715,1,9,Large,1,lose,2015
2.4,2,4,16,Umesh Yadav,Bowlers,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,16,2,2.6666666666666665,17,6.375,20,169,152,17.333333333333332,8.76923076923077,1,9,Large,1,lose,2015
2.5,2,5,17,Umesh Yadav,Bowlers,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,17,2,2.833333333333333,17,6.0,20,169,152,17.166666666666668,8.854368932038835,1,9,Large,1,lose,2015
2.6,2,6,18,Umesh Yadav,Bowlers,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,18,2,3.0,21,7.0,20,169,148,17.0,8.705882352941176,1,9,Large,1,lose,2015
3.1,3,1,19,Morne Morkel,Bowlers,Aditya Tare,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,19,3,3.1666666666666665,21,6.631578947368421,20,169,148,16.833333333333332,8.792079207920793,1,9,Large,1,lose,2015
3.2,3,2,20,Morne Morkel,Bowlers,Aditya Tare,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,20,3,3.333333333333333,25,7.5,20,169,144,16.666666666666668,8.639999999999999,1,9,Large,1,lose,2015
3.3,3,3,21,Morne Morkel,Bowlers,Aditya Tare,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,21,3,3.5,26,7.428571428571429,20,169,143,16.5,8.666666666666666,1,9,Large,1,lose,2015
3.4,3,4,22,Morne Morkel,Bowlers,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,22,3,3.6666666666666665,26,7.090909090909091,20,169,143,16.333333333333332,8.755102040816327,1,9,Large,1,lose,2015
3.5,3,5,23,Morne Morkel,Bowlers,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,23,3,3.8333333333333335,27,7.0434782608695645,20,169,142,16.166666666666668,8.783505154639174,1,9,Large,1,lose,2015
3.6,3,6,24,Morne Morkel,Bowlers,Aditya Tare,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,24,3,4.0,28,7.0,20,169,141,16.0,8.8125,1,9,Large,1,lose,2015
4.1,4,1,25,Shakib Al Hasan,All-Rounders,Aditya Tare,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,25,4,4.166666666666667,29,6.959999999999999,20,169,140,15.833333333333332,8.842105263157896,1,9,Large,1,lose,2015
4.2,4,2,26,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,26,4,4.333333333333333,29,6.6923076923076925,20,169,140,15.666666666666668,8.936170212765957,1,9,Large,1,lose,2015
4.3,4,3,27,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,6,False,-3.0,1,Kolkata,Eden Gardens,Large,False,True,27,4,4.5,35,7.777777777777778,20,169,134,15.5,8.64516129032258,1,9,Large,1,lose,2015
4.4,4,4,28,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,28,4,4.666666666666667,36,7.7142857142857135,20,169,133,15.333333333333332,8.673913043478262,1,9,Large,1,lose,2015
4.5,4,5,29,Shakib Al Hasan,All-Rounders,Aditya Tare,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,29,4,4.833333333333333,36,7.448275862068966,20,169,133,15.166666666666668,8.769230769230768,1,9,Large,1,lose,2015
4.6,4,6,30,Shakib Al Hasan,All-Rounders,Aditya Tare,Batters,1,False,-1.0,1,Kolkata,Eden Gardens,Large,True,False,29,4,4.833333333333333,37,7.655172413793104,20,169,132,15.166666666666668,8.703296703296703,1,9,Large,1,lose,2015
4.6,4,6,31,Shakib Al Hasan,All-Rounders,Aditya Tare,Batters,0,True,5.0,1,Kolkata,Eden Gardens,Large,False,True,30,4,5.0,37,7.4,20,169,132,15.0,8.8,2,8,Large,1,lose,2015
5.1,5,1,32,Morne Morkel,Bowlers,Ambati Rayudu,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,31,5,5.166666666666667,37,7.161290322580645,20,169,132,14.833333333333332,8.898876404494382,2,8,Large,1,lose,2015
5.2,5,2,33,Morne Morkel,Bowlers,Ambati Rayudu,Batters,0,True,5.0,1,Kolkata,Eden Gardens,Large,False,True,32,5,5.333333333333333,37,6.9375,20,169,132,14.666666666666668,9.0,3,7,Large,1,lose,2015
5.3,5,3,34,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,33,5,5.5,37,6.727272727272728,20,169,132,14.5,9.10344827586207,3,7,Large,1,lose,2015
5.4,5,4,35,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,34,5,5.666666666666667,37,6.529411764705882,20,169,132,14.333333333333332,9.209302325581396,3,7,Large,1,lose,2015
5.5,5,5,36,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,35,5,5.833333333333333,37,6.342857142857143,20,169,132,14.166666666666668,9.317647058823528,3,7,Large,1,lose,2015
5.6,5,6,37,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,36,5,6.0,37,6.166666666666667,20,169,132,14.0,9.428571428571429,3,7,Large,1,lose,2015
6.1,6,1,38,Sunil Narine,All-Rounders,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,37,6,6.166666666666667,41,6.648648648648648,20,169,128,13.833333333333332,9.253012048192772,3,7,Large,1,lose,2015
6.2,6,2,39,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,38,6,6.333333333333333,41,6.473684210526316,20,169,128,13.666666666666668,9.365853658536585,3,7,Large,1,lose,2015
6.3,6,3,40,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,39,6,6.5,41,6.307692307692308,20,169,128,13.5,9.48148148148148,3,7,Large,1,lose,2015
6.4,6,4,41,Sunil Narine,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,40,6,6.666666666666667,42,6.3,20,169,127,13.333333333333332,9.525,3,7,Large,1,lose,2015
6.5,6,5,42,Sunil Narine,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,41,6,6.833333333333333,42,6.146341463414634,20,169,127,13.166666666666668,9.645569620253164,3,7,Large,1,lose,2015
6.6,6,6,43,Sunil Narine,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,42,6,7.0,42,6.0,20,169,127,13.0,9.76923076923077,3,7,Large,1,lose,2015
7.1,7,1,44,Morne Morkel,Bowlers,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,43,7,7.166666666666667,43,6.0,20,169,126,12.833333333333332,9.818181818181818,3,7,Large,1,lose,2015
7.2,7,2,45,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,44,7,7.333333333333333,43,5.863636363636364,20,169,126,12.666666666666668,9.94736842105263,3,7,Large,1,lose,2015
7.3,7,3,46,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,45,7,7.5,43,5.733333333333333,20,169,126,12.5,10.08,3,7,Large,1,lose,2015
7.4,7,4,47,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,46,7,7.666666666666667,47,6.130434782608695,20,169,122,12.333333333333332,9.891891891891891,3,7,Large,1,lose,2015
7.5,7,5,48,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,47,7,7.833333333333333,47,6.0,20,169,122,12.166666666666668,10.027397260273972,3,7,Large,1,lose,2015
7.6,7,6,49,Morne Morkel,Bowlers,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,48,7,8.0,48,6.0,20,169,121,12.0,10.083333333333334,3,7,Large,1,lose,2015
8.1,8,1,50,Sunil Narine,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,49,8,8.166666666666666,49,6.0,20,169,120,11.833333333333334,10.140845070422534,3,7,Large,1,lose,2015
8.2,8,2,51,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,50,8,8.333333333333334,49,5.88,20,169,120,11.666666666666666,10.285714285714286,3,7,Large,1,lose,2015
8.3,8,3,52,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,51,8,8.5,49,5.764705882352941,20,169,120,11.5,10.434782608695652,3,7,Large,1,lose,2015
8.4,8,4,53,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,52,8,8.666666666666666,49,5.653846153846154,20,169,120,11.333333333333334,10.588235294117649,3,7,Large,1,lose,2015
8.5,8,5,54,Sunil Narine,All-Rounders,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,53,8,8.833333333333334,53,6.0,20,169,116,11.166666666666666,10.388059701492535,3,7,Large,1,lose,2015
8.6,8,6,55,Sunil Narine,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,54,8,9.0,54,6.0,20,169,115,11.0,10.454545454545457,3,7,Large,1,lose,2015
9.1,9,1,56,Andre Russell,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,55,9,9.166666666666666,54,5.890909090909092,20,169,115,10.833333333333334,10.615384615384617,3,7,Large,1,lose,2015
9.2,9,2,57,Andre Russell,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,56,9,9.333333333333334,54,5.785714285714286,20,169,115,10.666666666666666,10.78125,3,7,Large,1,lose,2015
9.3,9,3,58,Andre Russell,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,57,9,9.5,55,5.789473684210527,20,169,114,10.5,10.857142857142858,3,7,Large,1,lose,2015
9.4,9,4,59,Andre Russell,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,58,9,9.666666666666666,55,5.689655172413794,20,169,114,10.333333333333334,11.032258064516128,3,7,Large,1,lose,2015
9.5,9,5,60,Andre Russell,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,59,9,9.833333333333334,56,5.694915254237288,20,169,113,10.166666666666666,11.114754098360656,3,7,Large,1,lose,2015
9.6,9,6,61,Andre Russell,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,60,9,10.0,57,5.7,20,169,112,10.0,11.2,3,7,Large,1,lose,2015
10.1,10,1,62,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,2,False,-1.0,1,Kolkata,Eden Gardens,Large,False,True,61,10,10.166666666666666,59,5.803278688524591,20,169,110,9.833333333333334,11.1864406779661,3,7,Large,1,lose,2015
10.2,10,2,63,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,62,10,10.333333333333334,60,5.806451612903225,20,169,109,9.666666666666666,11.275862068965518,3,7,Large,1,lose,2015
10.3,10,3,64,Piyush Chawla,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,63,10,10.5,60,5.714285714285714,20,169,109,9.5,11.473684210526317,3,7,Large,1,lose,2015
10.4,10,4,65,Piyush Chawla,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,64,10,10.666666666666666,61,5.71875,20,169,108,9.333333333333334,11.571428571428571,3,7,Large,1,lose,2015
10.5,10,5,66,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,65,10,10.833333333333334,62,5.723076923076923,20,169,107,9.166666666666666,11.672727272727274,3,7,Large,1,lose,2015
10.6,10,6,67,Piyush Chawla,All-Rounders,Corey Anderson,All-Rounders,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,66,10,11.0,66,6.0,20,169,103,9.0,11.444444444444445,3,7,Large,1,lose,2015
11.1,11,1,68,Andre Russell,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,67,11,11.166666666666666,67,6.0,20,169,102,8.833333333333334,11.547169811320757,3,7,Large,1,lose,2015
11.2,11,2,69,Andre Russell,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,68,11,11.333333333333334,67,5.911764705882352,20,169,102,8.666666666666666,11.76923076923077,3,7,Large,1,lose,2015
11.3,11,3,70,Andre Russell,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,69,11,11.5,67,5.826086956521739,20,169,102,8.5,12.0,3,7,Large,1,lose,2015
11.4,11,4,71,Andre Russell,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,70,11,11.666666666666666,68,5.828571428571429,20,169,101,8.333333333333334,12.12,3,7,Large,1,lose,2015
11.5,11,5,72,Andre Russell,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,71,11,11.833333333333334,69,5.830985915492957,20,169,100,8.166666666666666,12.244897959183676,3,7,Large,1,lose,2015
11.6,11,6,73,Andre Russell,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,72,11,12.0,69,5.75,20,169,100,8.0,12.5,3,7,Large,1,lose,2015
12.1,12,1,74,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,73,12,12.166666666666666,69,5.671232876712329,20,169,100,7.833333333333334,12.76595744680851,3,7,Large,1,lose,2015
12.2,12,2,75,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,74,12,12.333333333333334,70,5.675675675675675,20,169,99,7.666666666666666,12.913043478260873,3,7,Large,1,lose,2015
12.3,12,3,76,Piyush Chawla,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,75,12,12.5,71,5.68,20,169,98,7.5,13.066666666666666,3,7,Large,1,lose,2015
12.4,12,4,77,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,76,12,12.666666666666666,71,5.605263157894737,20,169,98,7.333333333333334,13.363636363636363,3,7,Large,1,lose,2015
12.5,12,5,78,Piyush Chawla,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,77,12,12.833333333333334,72,5.6103896103896105,20,169,97,7.166666666666666,13.534883720930234,3,7,Large,1,lose,2015
12.6,12,6,79,Piyush Chawla,All-Rounders,Corey Anderson,All-Rounders,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,78,12,13.0,76,5.846153846153846,20,169,93,7.0,13.285714285714286,3,7,Large,1,lose,2015
13.1,13,1,80,Sunil Narine,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,79,13,13.166666666666666,77,5.848101265822785,20,169,92,6.833333333333334,13.46341463414634,3,7,Large,1,lose,2015
13.2,13,2,81,Sunil Narine,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,80,13,13.333333333333334,78,5.85,20,169,91,6.666666666666666,13.65,3,7,Large,1,lose,2015
13.3,13,3,82,Sunil Narine,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,81,13,13.5,79,5.851851851851852,20,169,90,6.5,13.846153846153848,3,7,Large,1,lose,2015
13.4,13,4,83,Sunil Narine,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,82,13,13.666666666666666,80,5.853658536585366,20,169,89,6.333333333333334,14.052631578947366,3,7,Large,1,lose,2015
13.5,13,5,84,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,83,13,13.833333333333334,80,5.783132530120482,20,169,89,6.166666666666666,14.432432432432432,3,7,Large,1,lose,2015
13.6,13,6,85,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,84,13,14.0,80,5.714285714285714,20,169,89,6.0,14.833333333333334,3,7,Large,1,lose,2015
14.1,14,1,86,Umesh Yadav,Bowlers,Corey Anderson,All-Rounders,2,False,-1.0,1,Kolkata,Eden Gardens,Large,False,True,85,14,14.166666666666666,82,5.788235294117647,20,169,87,5.833333333333334,14.914285714285713,3,7,Large,1,lose,2015
14.2,14,2,87,Umesh Yadav,Bowlers,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,86,14,14.333333333333334,83,5.790697674418604,20,169,86,5.666666666666666,15.176470588235295,3,7,Large,1,lose,2015
14.3,14,3,88,Umesh Yadav,Bowlers,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,87,14,14.5,87,6.0,20,169,82,5.5,14.909090909090908,3,7,Large,1,lose,2015
14.4,14,4,89,Umesh Yadav,Bowlers,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,88,14,14.666666666666666,91,6.204545454545455,20,169,78,5.333333333333334,14.624999999999998,3,7,Large,1,lose,2015
14.5,14,5,90,Umesh Yadav,Bowlers,Rohit Sharma,Batters,6,False,-3.0,1,Kolkata,Eden Gardens,Large,False,True,89,14,14.833333333333334,97,6.539325842696629,20,169,72,5.166666666666666,13.935483870967744,3,7,Large,1,lose,2015
14.6,14,6,91,Umesh Yadav,Bowlers,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,90,14,15.0,101,6.733333333333333,20,169,68,5.0,13.6,3,7,Large,1,lose,2015
15.1,15,1,92,Shakib Al Hasan,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,91,15,15.166666666666666,102,6.725274725274725,20,169,67,4.833333333333334,13.86206896551724,3,7,Large,1,lose,2015
15.2,15,2,93,,,,,0,False,0.0,1,Kolkata,Eden Gardens,Large,False,True,92,15,15.333333333333334,102,6.652173913043478,20,169,67,4.666666666666666,14.35714285714286,3,7,Large,1,lose,2015
15.3,15,3,94,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,93,15,15.5,102,6.580645161290323,20,169,67,4.5,14.88888888888889,3,7,Large,1,lose,2015
15.4,15,4,95,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,94,15,15.666666666666666,106,6.765957446808511,20,169,63,4.333333333333334,14.538461538461537,3,7,Large,1,lose,2015
15.5,15,5,96,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,95,15,15.833333333333334,107,6.757894736842105,20,169,62,4.166666666666666,14.880000000000004,3,7,Large,1,lose,2015
15.6,15,6,97,Shakib Al Hasan,All-Rounders,Corey Anderson,All-Rounders,2,False,-1.0,1,Kolkata,Eden Gardens,Large,False,True,96,15,16.0,109,6.8125,20,169,60,4.0,15.0,3,7,Large,1,lose,2015
16.1,16,1,98,Sunil Narine,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,97,16,16.166666666666668,110,6.804123711340206,20,169,59,3.833333333333332,15.391304347826091,3,7,Large,1,lose,2015
16.2,16,2,99,Sunil Narine,All-Rounders,Corey Anderson,All-Rounders,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,98,16,16.333333333333332,111,6.795918367346939,20,169,58,3.666666666666668,15.818181818181811,3,7,Large,1,lose,2015
16.3,16,3,100,Sunil Narine,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,99,16,16.5,111,6.727272727272728,20,169,58,3.5,16.571428571428573,3,7,Large,1,lose,2015
16.4,16,4,101,Sunil Narine,All-Rounders,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,100,16,16.666666666666668,115,6.9,20,169,54,3.333333333333332,16.200000000000006,3,7,Large,1,lose,2015
16.5,16,5,102,Sunil Narine,All-Rounders,Rohit Sharma,Batters,6,False,-3.0,1,Kolkata,Eden Gardens,Large,False,True,101,16,16.833333333333332,121,7.188118811881188,20,169,48,3.166666666666668,15.1578947368421,3,7,Large,1,lose,2015
16.6,16,6,103,Sunil Narine,All-Rounders,Rohit Sharma,Batters,1,False,-0.5,1,Kolkata,Eden Gardens,Large,False,True,102,16,17.0,122,7.176470588235294,20,169,47,3.0,15.666666666666666,3,7,Large,1,lose,2015
17.1,17,1,104,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,1,False,-1.0,1,Kolkata,Eden Gardens,Large,True,False,102,16,17.0,123,7.235294117647059,20,169,46,3.0,15.333333333333334,3,7,Large,1,lose,2015
17.1,17,1,105,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,103,17,17.166666666666668,127,7.398058252427184,20,169,42,2.833333333333332,14.823529411764712,3,7,Large,1,lose,2015
17.2,17,2,106,Shakib Al Hasan,All-Rounders,Rohit Sharma,Batters,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,104,17,17.333333333333332,127,7.326923076923077,20,169,42,2.666666666666668,15.749999999999991,3,7,Large,1,lose,2015
17.3,17,3,107,,,,,0,False,0.0,1,Kolkata,Eden Gardens,Large,False,True,105,17,17.5,127,7.257142857142857,20,169,42,2.5,16.8,3,7,Large,1,lose,2015
17.4,17,4,108,Shakib Al Hasan,All-Rounders,Corey Anderson,All-Rounders,0,False,1.0,1,Kolkata,Eden Gardens,Large,False,True,106,17,17.666666666666668,127,7.188679245283018,20,169,42,2.333333333333332,18.00000000000001,3,7,Large,1,lose,2015
17.5,17,5,109,Shakib Al Hasan,All-Rounders,Corey Anderson,All-Rounders,4,False,-2.0,1,Kolkata,Eden Gardens,Large,False,True,107,17,17.833333333333332,131,7.345794392523365,20,169,38,2.166666666666668,17.53846153846153,3,7,Large,1,lose,2015
