Ball,Ball Number,Bowler,Batsman,Runs,is_wicket,bowler_good,Description,match_id,city,total_runs,over,ball_in_over,continuous_ball_index,overs_bowled,overs_completed,balls_in_current_over,actual_over_ball,is_original_ball_number,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand
12,1.6,Arora,Agarwal,4,False,0,"back of a length on fifth stump, goes back to punch through cover and a thick edge flies between the keeper and short third to the rope.",47,Hyderabad,14,1,6,11,2.0,1,6,1.6,True,7.0,20,172,158,18.0,8.777777777777779,0,10
61,10.1,Roy,Klaasen,6,False,0,"full on fifth stump, goes to drive this a mile high and deep over long-off sailing into the crowd.",47,Hyderabad,20,10,1,12,2.1666666666666665,2,1,2.1,True,9.230769230769232,20,172,152,17.833333333333332,8.52336448598131,0,10
62,10.2,Roy,Klaasen,1,False,0,"back of a length on fourth stump, punched to the cover sweeper for one.",47,Hyderabad,21,10,2,13,2.3333333333333335,2,2,2.2,True,9.0,20,172,151,17.666666666666668,8.547169811320755,0,10
63,10.3,Roy,Markram,0,False,1,"full and wide, driven to extra cover for none.",47,Hyderabad,21,10,3,14,2.5,2,3,2.3,True,8.4,20,172,151,17.5,8.628571428571428,0,10
64,10.4,Roy,Markram,1,False,0,"full on middle, punched along the ground for one.",47,Hyderabad,22,10,4,15,2.6666666666666665,2,4,2.4,True,8.25,20,172,150,17.333333333333332,8.653846153846155,0,10
65,10.5,Roy,Klaasen,6,False,0,"into the second tier!Full on middle, heaves this into the upper deck over deep square leg.",47,Hyderabad,28,10,5,16,2.8333333333333335,2,5,2.5,True,9.88235294117647,20,172,144,17.166666666666668,8.388349514563107,0,10
66,10.6,Roy,Klaasen,1,False,0,"good length ball on off, punched to long-off for one.",47,Hyderabad,29,10,6,17,3.0,2,6,2.6,True,9.666666666666666,20,172,143,17.0,8.411764705882353,0,10
67,11.1,Varun,Klaasen,1,False,0,"short on the legs, paddle pulled behind square leg for one.",47,Hyderabad,30,11,1,18,3.1666666666666665,3,1,3.1,True,9.473684210526317,20,172,142,16.833333333333332,8.435643564356436,0,10
68,11.2,Varun,Markram,0,False,1,"good length ball on off, punched to the off side for none.",47,Hyderabad,30,11,2,19,3.3333333333333335,3,2,3.2,True,9.0,20,172,142,16.666666666666668,8.52,0,10
69,11.3,Varun,Markram,4,False,0,"short and wide, slices a cut behind point that backspins wide of the sweeper to the rope.",47,Hyderabad,34,11,3,20,3.5,3,3,3.3,True,9.714285714285714,20,172,138,16.5,8.363636363636363,0,10
70,11.4,Varun,Markram,4,False,0,"short on seventh stump, cuts this again past backward point and beats Russell running around from cover sweeper to the rope.",47,Hyderabad,38,11,4,21,3.6666666666666665,3,4,3.4,True,10.363636363636363,20,172,134,16.333333333333332,8.204081632653061,0,10
71,11.5,Varun,Markram,2,False,0,"back of a length on middle, goes back to punch to long-on for two.",47,Hyderabad,40,11,5,22,3.8333333333333335,3,5,3.5,True,10.434782608695652,20,172,132,16.166666666666668,8.164948453608247,0,10
72,11.6,Varun,Markram,1,False,0,"back of a length on off, goes back to punch to long-on for one.",47,Hyderabad,41,11,6,23,4.0,3,6,3.6,True,10.25,20,172,131,16.0,8.1875,0,10
73,12.1,Harshit Rana,Markram,1,False,0,"length ball on seventh stump, slapped to the cover sweeper for one.",47,Hyderabad,42,12,1,24,4.166666666666667,4,1,4.1,True,10.08,20,172,130,15.833333333333332,8.210526315789474,0,10
74,12.2,Harshit Rana,Klaasen,1,False,0,"back of a length on the stumps, flicked to deep midwicket for one.",47,Hyderabad,43,12,2,25,4.333333333333333,4,2,4.2,True,9.923076923076923,20,172,129,15.666666666666668,8.23404255319149,0,10
75,12.3,Harshit Rana,Markram,1,False,0,"back of a length on sixth stump, slices a drive in the air to the cover sweeper for one.",47,Hyderabad,44,12,3,26,4.5,4,3,4.3,True,9.777777777777779,20,172,128,15.5,8.258064516129032,0,10
76,12.4,Harshit Rana,Klaasen,1,False,0,"back of a length on sixth stump, sliced to deep third for one.",47,Hyderabad,45,12,4,27,4.666666666666667,4,4,4.4,True,9.642857142857142,20,172,127,15.333333333333332,8.282608695652174,0,10
77,12.5,Harshit Rana,Markram,1,False,0,"slower ball lands full on fifth stump, driven to long-on for one.",47,Hyderabad,46,12,5,28,4.833333333333333,4,5,4.5,True,9.517241379310345,20,172,126,15.166666666666668,8.307692307692307,0,10
78,12.6,Harshit Rana,Klaasen,6,False,0,"back of a length on the hips, whips this off the body high over fine leg landing 15 rows back just short of the second tier.",47,Hyderabad,52,12,6,29,5.0,4,6,4.6,True,10.4,20,172,120,15.0,8.0,0,10
79,13.1,Narine,Markram,2,False,0,"full on the legs, flicked to deep midwicket for two.",47,Hyderabad,54,13,1,30,5.166666666666667,5,1,5.1,True,10.451612903225806,20,172,118,14.833333333333332,7.955056179775282,0,10
80,13.2,Narine,Markram,1,False,0,"good length ball on off, flicked to deep midwicket for one this time.",47,Hyderabad,55,13,2,31,5.333333333333333,5,2,5.2,True,10.3125,20,172,117,14.666666666666668,7.977272727272727,0,10
81,13.3,Narine,Klaasen,1,False,0,"back of a length on the hips, flicked behind square leg for one.",47,Hyderabad,56,13,3,32,5.5,5,3,5.3,True,10.181818181818182,20,172,116,14.5,8.0,0,10
82,13.4,Narine,Markram,4,False,0,"full on middle, Markram reverse sweeps this sweetly over backward point, Russell runs along the rope and fails to slap this back into play.",47,Hyderabad,60,13,4,33,5.666666666666667,5,4,5.4,True,10.588235294117647,20,172,112,14.333333333333332,7.813953488372094,0,10
83,13.5,Narine,Markram,1,False,0,"full on off, flicked to long-on for one.",47,Hyderabad,61,13,5,34,5.833333333333333,5,5,5.5,True,10.457142857142857,20,172,111,14.166666666666668,7.8352941176470585,0,10
84,13.6,Narine,Klaasen,1,False,0,"back of length on middle, backs away to cut to the sweeper for one.",47,Hyderabad,62,13,6,35,6.0,5,6,5.6,True,10.333333333333334,20,172,110,14.0,7.857142857142857,0,10
85,14.1,Thakur,Klaasen,0,True,1,"133 kph delivery on a fullish length on fourth stump, Klaasen tries to heave this over midwicket but gets it more off the splice and picks out Russell on the rope at deep midwicket. Catch taken three yards inside the rope at head height.",47,Hyderabad,62,14,1,36,6.166666666666667,6,1,6.1,True,10.054054054054054,20,172,110,13.833333333333332,7.951807228915663,1,9
86,14.2,Thakur,Abdul Samad,1,False,0,"full on the stumps, driven in the air down the ground for one.",47,Hyderabad,63,14,2,37,6.333333333333333,6,2,6.2,True,9.947368421052632,20,172,109,13.666666666666668,7.97560975609756,1,9
87,14.3,Thakur,Markram,4,False,0,"135 kph full in the slot on fifth stump, punched through wide mid-off past a diving effort to the rope.",47,Hyderabad,67,14,3,38,6.5,6,3,6.3,True,10.307692307692308,20,172,105,13.5,7.777777777777778,1,9
88,14.4,Thakur,Markram,1,False,0,"slower short ball on off, pulled through the leg side for one.",47,Hyderabad,68,14,4,39,6.666666666666667,6,4,6.4,True,10.2,20,172,104,13.333333333333332,7.800000000000001,1,9
89,14.5,Thakur,Abdul Samad,0,False,1,"back of a length on off, defended to the off side.",47,Hyderabad,68,14,5,40,6.833333333333333,6,5,6.5,True,9.951219512195122,20,172,104,13.166666666666668,7.898734177215189,1,9
90,14.6,Thakur,Abdul Samad,4,False,0,"136 kph length ball on fifth stump, Samad charges and laces a scorching drive on the up wide of extra cover to the rope.",47,Hyderabad,72,14,6,41,7.0,6,6,6.6,True,10.285714285714286,20,172,100,13.0,7.6923076923076925,1,9
91,15.1,Varun,Markram,1,False,0,"good length ball on sixth stump, sliced to the off side for one.",47,Hyderabad,73,15,1,42,7.166666666666667,7,1,7.1,True,10.186046511627907,20,172,99,12.833333333333332,7.714285714285715,1,9
92,15.2,Varun,Abdul Samad,0,False,1,"good length ball on the body, can't flick it away.",47,Hyderabad,73,15,2,43,7.333333333333333,7,2,7.2,True,9.954545454545455,20,172,99,12.666666666666668,7.81578947368421,1,9
93,15.3,Varun,Abdul Samad,1,False,0,"good length ball on fourth stump, flicked to long-on for one.",47,Hyderabad,74,15,3,44,7.5,7,3,7.3,True,9.866666666666667,20,172,98,12.5,7.84,1,9
94,15.4,Varun,Markram,0,False,1,"length ball on fifth stump, slapped straight to extra cover for none.",47,Hyderabad,74,15,4,45,7.666666666666667,7,4,7.4,True,9.652173913043478,20,172,98,12.333333333333332,7.9459459459459465,1,9
95,15.5,Varun,Markram,1,False,0,"full on sixth stump, slapped to long-off for one.",47,Hyderabad,75,15,5,46,7.833333333333333,7,5,7.5,True,9.574468085106384,20,172,97,12.166666666666668,7.972602739726026,1,9
96,15.6,Varun,Abdul Samad,1,False,0,"full on fourth stump, miscues a heave into short mid-on fielded by the bowler for one.",47,Hyderabad,76,15,6,47,8.0,7,6,7.6,True,9.5,20,172,96,12.0,8.0,1,9
97,16.1,Arora,Abdul Samad,4,False,0,"full outside off, pumps a drive wide of long-off and beats the boundary rider to the rope.",47,Hyderabad,80,16,1,48,8.166666666666666,8,1,8.1,True,9.795918367346939,20,172,92,11.833333333333334,7.774647887323943,1,9
98,16.2,Arora,Abdul Samad,1,False,0,"good length ball on off, pushes down the ground for one.",47,Hyderabad,81,16,2,49,8.333333333333334,8,2,8.2,True,9.719999999999999,20,172,91,11.666666666666666,7.800000000000001,1,9
99,16.3,Arora,Markram,1,False,0,"back of a length on off, punched to extra cover for one.",47,Hyderabad,82,16,3,50,8.5,8,3,8.3,True,9.647058823529411,20,172,90,11.5,7.826086956521739,1,9
100,16.4,Arora,Abdul Samad,1,False,0,"short and wide, slices this to backward point, diving stop on the ring keeps this to one.",47,Hyderabad,83,16,4,51,8.666666666666666,8,4,8.4,True,9.576923076923078,20,172,89,11.333333333333334,7.852941176470588,1,9
101,16.5,Arora,Markram,0,True,1,"slower bouncer on sixth stump, Markram tries to tennis overhead smash this but pings it high to long-off. Simple catch for Rinku camping under this 12 yards inside the rope at head height.",47,Hyderabad,83,16,5,52,8.833333333333334,8,5,8.5,True,9.39622641509434,20,172,89,11.166666666666666,7.970149253731344,2,8
102,16.6,Arora,Jansen,1,False,0,"short and wide, slapped to the cover sweeper for one.",47,Hyderabad,84,16,6,53,9.0,8,6,8.6,True,9.333333333333334,20,172,88,11.0,8.0,2,8
103,17.1,Varun,Jansen,0,False,1,"good length ball on middle, Jansen goes to reverse paddle this and misses off the pads deflecting to short fine leg. They scamper a very tight two as the fielder charging in from deep fine leg can't deny a second.",47,Hyderabad,84,17,1,54,9.166666666666666,9,1,9.1,True,9.163636363636364,20,172,88,10.833333333333334,8.123076923076923,2,8
104,17.2,Varun,Jansen,0,False,1,"goes for another reverse sweep to a ball tailing past his legs and misses, no wide called as the ball goes off the keeper to short fine leg for a bye.",47,Hyderabad,84,17,2,55,9.333333333333334,9,2,9.2,True,9.0,20,172,88,10.666666666666666,8.25,2,8
105,17.3,Varun,Abdul Samad,2,False,0,"good length ball on sixth stump, tapped gently wide of long-off and they scamper a tight two.",47,Hyderabad,86,17,3,56,9.5,9,3,9.3,True,9.052631578947368,20,172,86,10.5,8.19047619047619,2,8
106,17.4,Varun,Abdul Samad,0,False,1,"good length ball slanted across fifth stump, misses a cut.",47,Hyderabad,86,17,4,57,9.666666666666666,9,4,9.4,True,8.896551724137932,20,172,86,10.333333333333334,8.32258064516129,2,8
107,17.5,Varun,Abdul Samad,0,False,1,"good length speared onto middle and leg, can't fight this off through cover in a gap and finds a fielder for none.",47,Hyderabad,86,17,5,58,9.833333333333334,9,5,9.5,True,8.745762711864407,20,172,86,10.166666666666666,8.459016393442623,2,8
108,17.6,Varun,Abdul Samad,0,False,1,"missed runout!Good length ball on off, sliced to backward point. The non-striker bolts but is sent back. He's stuck mid-pitch but a relay from backward point is wild and Varun is in poor position to collect it not being over the stumps either. A simple relay would have had Jansen out by six yards.",47,Hyderabad,86,17,6,59,10.0,9,6,9.6,True,8.6,20,172,86,10.0,8.6,2,8
109,18.1,Arora,Jansen,0,True,1,"142 kph inswinging yorker on sixth stump, Jansen tries to drive this out and there's a noise through to the keeper diving left. Appeal from the keeper Gurbaz is upheld and Jansen walks. Sure enough on replays there's a thin inside edge which caused Gurbaz to have to dive leg side.",47,Hyderabad,86,18,1,60,10.166666666666666,10,1,10.1,True,8.459016393442623,20,172,86,9.833333333333334,8.745762711864407,3,7
110,18.2,Arora,Bhuvneshwar,4,False,0,"full and wide slower ball in the slot at 127 kph, Bhuvi shovels a drive in the air just out of the reach of extra cover on the ring and it bounces away to the rope.",47,Hyderabad,90,18,2,61,10.333333333333334,10,2,10.2,True,8.709677419354838,20,172,82,9.666666666666666,8.482758620689655,3,7
111,18.3,Arora,Bhuvneshwar,0,False,1,"good length ball on fifth stump, sliced to short third man for none.",47,Hyderabad,90,18,3,62,10.5,10,3,10.3,True,8.571428571428571,20,172,82,9.5,8.631578947368421,3,7
112,18.4,Arora,Bhuvneshwar,1,False,0,"yorker on off, jammed out to long-off for one.",47,Hyderabad,91,18,4,63,10.666666666666666,10,4,10.4,True,8.53125,20,172,81,9.333333333333334,8.678571428571429,3,7
113,18.5,Arora,Abdul Samad,0,False,1,"wide yorker on the guidelines, plays over the top of a drive after shuffling well outside off.",47,Hyderabad,91,18,5,64,10.833333333333334,10,5,10.5,True,8.4,20,172,81,9.166666666666666,8.836363636363638,3,7
114,18.6,Arora,Abdul Samad,1,False,0,"knee high full toss on fifth stump, Samad advances down the wicket to meet this 142 kph delivery and punch along the turf to long-on for one.",47,Hyderabad,92,18,6,65,11.0,10,6,10.6,True,8.363636363636363,20,172,80,9.0,8.88888888888889,3,7
115,19.1,Varun,Abdul Samad,1,False,0,"length ball on fourth stump, slapped to wide long-on for one.",47,Hyderabad,93,19,1,66,11.166666666666666,11,1,11.1,True,8.328358208955224,20,172,79,8.833333333333334,8.943396226415095,3,7
116,19.2,Varun,Bhuvneshwar,0,False,1,"good length ball slanted into the pads outside leg stump, misses a flick and it dribbles away for a leg bye behind square.",47,Hyderabad,93,19,2,67,11.333333333333334,11,2,11.2,True,8.205882352941176,20,172,79,8.666666666666666,9.115384615384617,3,7
117,19.3,Varun,Abdul Samad,0,True,1,"length ball on leg stump, tries to slaughter this over the leg side but doesn't get the elevation and picks out the boundary rider at deep midwicket taking this coolly at head height three yards inside the rope. The crowd went nuts when the ball left the bat thinking it was going for a certain six but Anukul Roy was there to intercept it and the crowd falls into a hush.",47,Hyderabad,93,19,3,68,11.5,11,3,11.3,True,8.08695652173913,20,172,79,8.5,9.294117647058824,4,6
118,19.4,Varun,Markande,0,False,1,"good length ball on fifth stump, goes across the stumps trying to scoop over fine leg and misses. Appeal for a stumping as Markande stumbled a bit after missing the shot. Markande was fine though with his back foot down in plenty of time.",47,Hyderabad,93,19,4,69,11.666666666666666,11,4,11.4,True,7.9714285714285715,20,172,79,8.333333333333334,9.479999999999999,4,6
119,19.5,Varun,Markande,1,False,0,"full on middle, in the slot to whack but Markande miscues an attempted shovel tamely landing well short of long-on and they jog a casual one.",47,Hyderabad,94,19,5,70,11.833333333333334,11,5,11.5,True,7.943661971830985,20,172,78,8.166666666666666,9.551020408163266,4,6
120,19.6,Varun,Bhuvneshwar,0,False,1,"KKR pull off quite the heist!Varun zips in a quicker ball very short on middle at 107 kph, too quick for Bhuvi to react and he flails badly missing a flat-footed pull.",47,Hyderabad,94,19,6,71,12.0,11,6,11.6,True,7.833333333333333,20,172,78,8.0,9.75,4,6
13,2.1,Harshit Rana,Abhishek,0,False,1,"back of a length on the legs, goes back to flick over midwicket and misses off the body.",47,Hyderabad,94,2,1,72,12.166666666666666,12,1,12.1,True,7.726027397260275,20,172,78,7.833333333333334,9.957446808510637,4,6
14,2.2,Harshit Rana,Agarwal,0,False,1,"good length ball on the stumps, goes back to flick into midwicket for none.",47,Hyderabad,94,2,2,73,12.333333333333334,12,2,12.2,True,7.621621621621621,20,172,78,7.666666666666666,10.173913043478262,4,6
15,2.3,Harshit Rana,Agarwal,6,False,0,"short on fourth stump, backs away from leg stump and flays a cut with tremendous timing that barely clears a deep point fielder on the rope.",47,Hyderabad,100,2,3,74,12.5,12,3,12.3,True,8.0,20,172,72,7.5,9.6,4,6
16,2.4,Harshit Rana,Agarwal,0,False,1,"144 kph delivery full on the stumps, flicked straight to midwicket for none.",47,Hyderabad,100,2,4,75,12.666666666666666,12,4,12.4,True,7.894736842105264,20,172,72,7.333333333333334,9.818181818181817,4,6
17,2.5,Harshit Rana,Agarwal,0,True,1,"bounced out!Almost a carbon copy of how Jansen took a wicket in the first innings against Iyer. 139 kph delivery angled into the body on middle and leg stump. Mayank plays an almost identical shot to how Iyer got out, a defensive hook while trying to turtle his head out of the way for safety and the timid stroke attempt results in a gloved chance lobbing up behind the stumps gently to the keeper.",47,Hyderabad,100,2,5,76,12.833333333333334,12,5,12.5,True,7.792207792207792,20,172,72,7.166666666666666,10.046511627906977,5,5
18,2.6,Harshit Rana,Tripathi,0,False,1,"good length ball on fifth stump, defended to cover.",47,Hyderabad,100,2,6,77,13.0,12,6,12.6,True,7.6923076923076925,20,172,72,7.0,10.285714285714286,5,5
19,3.1,Thakur,Abhishek,2,False,0,"back of a length on fifth stump, punched wide of extra cover for two to the sweeper.",47,Hyderabad,102,3,1,78,13.166666666666666,13,1,13.1,True,7.746835443037975,20,172,70,6.833333333333334,10.243902439024389,5,5
20,3.2,Thakur,Abhishek,1,False,0,"back of a length on off, prodded to mid-off for one.",47,Hyderabad,103,3,2,79,13.333333333333334,13,2,13.2,True,7.725,20,172,69,6.666666666666666,10.350000000000001,5,5
21,3.3,Thakur,Tripathi,4,False,0,"good length ball on fourth stump, Tripathi shuffles well across his stumps to scoop this in the gap between the keeper and short fine leg to the rope.",47,Hyderabad,107,3,3,80,13.5,13,3,13.3,True,7.925925925925926,20,172,65,6.5,10.0,5,5
22,3.4,Thakur,Tripathi,1,False,0,"back of a length on sixth stump, punched wide of cover for one.",47,Hyderabad,108,3,4,81,13.666666666666666,13,4,13.4,True,7.902439024390244,20,172,64,6.333333333333334,10.105263157894736,5,5
23,3.5,Thakur,Abhishek,0,True,1,"the great catching continues in the second innings! Length ball on the hips, Abhishek goes to flick this over square leg but this climbs on him a touch and results in a skied chance toward deep backward square. Russell comes forward for this steepler and settles under it before lunging forward at the last moment to latch on.",47,Hyderabad,108,3,5,82,13.833333333333334,13,5,13.5,True,7.80722891566265,20,172,64,6.166666666666666,10.378378378378379,6,4
24,3.6,Thakur,Markram,0,False,1,"full on fourth stump, miscued drive to mid-on for none.",47,Hyderabad,108,3,6,83,14.0,13,6,13.6,True,7.714285714285714,20,172,64,6.0,10.666666666666666,6,4
25,4.1,Harshit Rana,Tripathi,0,False,1,"slower ball lands full on fifth stump, smokes a drive to mid-off for none.",47,Hyderabad,108,4,1,84,14.166666666666666,14,1,14.1,True,7.623529411764706,20,172,64,5.833333333333334,10.97142857142857,6,4
26,4.2,Harshit Rana,Tripathi,1,False,0,"back of a length on fifth stump, goes back to flick wide of mid-on for one.",47,Hyderabad,109,4,2,85,14.333333333333334,14,2,14.2,True,7.604651162790697,20,172,63,5.666666666666666,11.11764705882353,6,4
27,4.3,Harshit Rana,Markram,0,False,1,"back of a length on fourth stump, goes back to flick to midwicket for none.",47,Hyderabad,109,4,3,86,14.5,14,3,14.3,True,7.517241379310345,20,172,63,5.5,11.454545454545455,6,4
28,4.4,Harshit Rana,Markram,0,False,1,"back of a length on fourth stump, defended to cover for none.",47,Hyderabad,109,4,4,87,14.666666666666666,14,4,14.4,True,7.4318181818181825,20,172,63,5.333333333333334,11.812499999999998,6,4
29,4.5,Harshit Rana,Markram,0,False,1,"full on the stumps, punched right back to the bowler who fields and flings at the stumps with a direct hit but Markram looked like he was back in. He is so comfortably. 30 seconds of our lives that we'll never get back going for a totally unnecessary third umpire review...",47,Hyderabad,109,4,5,88,14.833333333333334,14,5,14.5,True,7.348314606741573,20,172,63,5.166666666666666,12.193548387096776,6,4
30,4.6,Harshit Rana,Markram,0,False,1,"back of a length on fifth stump, goes to drive and is beaten.",47,Hyderabad,109,4,6,89,15.0,14,6,14.6,True,7.266666666666667,20,172,63,5.0,12.6,6,4
31,5.1,Russell,Tripathi,6,False,0,goes for yorker on leg stump but misfires a full toss at shin height at 136 kph that Tripathi flicks this over deep backward square leg sailing 77 meters over the rope hitting the facade of the second tier.,47,Hyderabad,115,5,1,90,15.166666666666666,15,1,15.1,True,7.582417582417583,20,172,57,4.833333333333334,11.793103448275861,6,4
32,5.2,Russell,Tripathi,4,False,0,"full in the slog on fourth stump, Tripathi backs away to create room and slams a drive inside out over cover to the rope.",47,Hyderabad,119,5,2,91,15.333333333333334,15,2,15.2,True,7.760869565217391,20,172,53,4.666666666666666,11.35714285714286,6,4
33,5.3,Russell,Tripathi,0,True,1,"Tripathi outfoxes himself!Shuffles across his stumps to a slower ball at 116 kph landing full on middle, Tripathi tries to scoop this over fine leg but the fielder was on the rope instead of being up in the ring and he picks him out at head height five yards inside the rope for a basic catch.",47,Hyderabad,119,5,3,92,15.5,15,3,15.3,True,7.67741935483871,20,172,53,4.5,11.777777777777779,7,3
34,5.4,Russell,Brook,0,False,1,"bouncer on sixth stump, left alone.",47,Hyderabad,119,5,4,93,15.666666666666666,15,4,15.4,True,7.595744680851064,20,172,53,4.333333333333334,12.23076923076923,7,3
35,5.5,Russell,Brook,0,False,1,"back of a length on fourth stump, tapped to short third for none.",47,Hyderabad,119,5,5,94,15.833333333333334,15,5,15.5,True,7.51578947368421,20,172,53,4.166666666666666,12.720000000000002,7,3
36,5.6,Russell,Brook,0,False,1,"good length ball on fourth stump, defended back to the bowler.",47,Hyderabad,119,5,6,95,16.0,15,6,15.6,True,7.4375,20,172,53,4.0,13.25,7,3
37,6.1,Roy,Markram,1,False,0,"good length ball on middle, goes back to flick into midwicket for one.",47,Hyderabad,120,6,1,96,16.166666666666668,16,1,16.1,True,7.422680412371133,20,172,52,3.833333333333332,13.565217391304351,7,3
38,6.2,Roy,Brook,0,True,1,"full on off stump, Brook shuffles across his stumps to scoop this over fine leg but misses. Big lbw shout denied.They take a run and Nitish huddles with the bowler to go for DRS.There was a lot happening on the initial appeal where glove was close to hip. But it misses the glove on replay and comes off the side of the hip crouched low with impact in line with middle stump. Ball-tracking shows this going on to hit leg stump. Decision overturned. Brook's lean run since his century continues with another duck.",47,Hyderabad,120,6,2,97,16.333333333333332,16,2,16.2,True,7.346938775510204,20,172,52,3.666666666666668,14.181818181818178,8,2
39,6.3,Roy,Klaasen,1,False,0,"good length ball on fifth stump, slapped to cover sweeper for one.",47,Hyderabad,121,6,3,98,16.5,16,3,16.3,True,7.333333333333333,20,172,51,3.5,14.571428571428571,8,2
40,6.4,Roy,Markram,1,False,0,"good length ball on middle, flicked to long-on for one.",47,Hyderabad,122,6,4,99,16.666666666666668,16,4,16.4,True,7.319999999999999,20,172,50,3.333333333333332,15.000000000000005,8,2
41,6.5,Roy,Klaasen,4,False,0,"short on off, goes back and pulls flat over midwicket to the rope.",47,Hyderabad,126,6,5,100,16.833333333333332,16,5,16.5,True,7.485148514851486,20,172,46,3.166666666666668,14.52631578947368,8,2
42,6.6,Roy,Klaasen,0,False,1,"good length ball on seventh stump, slapped to cover for none.",47,Hyderabad,126,6,6,101,17.0,16,6,16.6,True,7.411764705882353,20,172,46,3.0,15.333333333333334,8,2
43,7.1,Thakur,Markram,2,False,0,"good length ball on leg stump, punched to wide long-on for two.",47,Hyderabad,128,7,1,102,17.166666666666668,17,1,17.1,True,7.45631067961165,20,172,44,2.833333333333332,15.52941176470589,8,2
44,7.2,Thakur,Markram,0,False,1,back of a length on the stumps defended.,47,Hyderabad,128,7,2,103,17.333333333333332,17,2,17.2,True,7.384615384615385,20,172,44,2.666666666666668,16.499999999999993,8,2
45,7.3,Thakur,Markram,1,False,0,"back of a length on the stumps, slapped to long-on for one.",47,Hyderabad,129,7,3,104,17.5,17,3,17.3,True,7.371428571428571,20,172,43,2.5,17.2,8,2
46,7.4,Thakur,Klaasen,1,False,0,"short on the legs, pulled to deep backward square leg for one.",47,Hyderabad,130,7,4,105,17.666666666666668,17,4,17.4,True,7.3584905660377355,20,172,42,2.333333333333332,18.00000000000001,8,2
47,7.5,Thakur,Markram,1,False,0,another short ball on the body pulled to deep fine leg for one.,47,Hyderabad,131,7,5,106,17.833333333333332,17,5,17.5,True,7.345794392523365,20,172,41,2.166666666666668,18.923076923076913,8,2
48,7.6,Thakur,Klaasen,0,False,1,"bouncer on off, ducked under and left alone.",47,Hyderabad,131,7,6,107,18.0,17,6,17.6,True,7.277777777777778,20,172,41,2.0,20.5,8,2
49,8.1,Roy,Markram,1,False,0,"full on middle and leg, flicked to long-on for one.",47,Hyderabad,132,8,1,108,18.166666666666668,18,1,18.1,True,7.26605504587156,20,172,40,1.8333333333333321,21.81818181818183,8,2
