Ball,Ball Number,Bowler,Batsman,Runs,is_wicket,bowler_good,Description,match_id,total_runs,over,ball_in_over,continuous_ball_index,overs_bowled,overs_completed,balls_in_current_over,actual_over_ball,is_original_ball_number,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand
48,11.6,Santner,Hardik,1,False,0,"full, just outside off, pushed to long-off for one",1,18,11,6,11,2.0,1,6,1.6,True,9.0,20,179,161,18.0,8.944444444444445,0,10
49,12.1,Jadeja,Hardik,0,True,1,"Jadeja has not given Pandya anything so far. So he goes down to look to sweep. Jadeja keeps doing what he has been doing. Look to hit top of off. Pandya sweeps from around off, misses it completely, and Jadeja hits somewhere near the top of off",1,18,12,1,12,2.1666666666666665,2,1,2.1,True,8.307692307692308,20,179,161,17.833333333333332,9.02803738317757,1,9
50,12.2,Jadeja,Shankar,0,False,1,"slightly fuller, hits the inside half of the bat",1,18,12,2,13,2.3333333333333335,2,2,2.2,True,7.7142857142857135,20,179,161,17.666666666666668,9.11320754716981,1,9
51,12.3,Jadeja,Shankar,0,False,1,goes deep to try to hit it to long-off but can't get beat short extra cover,1,18,12,3,14,2.5,2,3,2.3,True,7.2,20,179,161,17.5,9.2,1,9
52,12.4,Jadeja,Shankar,0,False,1,crisply timed but hit straight to extra cover,1,18,12,4,15,2.6666666666666665,2,4,2.4,True,6.75,20,179,161,17.333333333333332,9.288461538461538,1,9
53,12.5,Jadeja,Shankar,2,False,0,soft hands to work this flighted delivery into the leg side for a couple,1,20,12,5,16,2.8333333333333335,2,5,2.5,True,7.0588235294117645,20,179,159,17.166666666666668,9.262135922330096,1,9
54,12.6,Jadeja,Shankar,1,False,0,"on. a length, and he goes back to punch it towards wide long-on",1,21,12,6,17,3.0,2,6,2.6,True,7.0,20,179,158,17.0,9.294117647058824,1,9
55,13.1,RS Hangargekar,Shankar,0,False,1,lovely sound off the bat as he punches this hard but Santner sets fly at short extra cover to deny him,1,21,13,1,18,3.1666666666666665,3,1,3.1,True,6.631578947368421,20,179,158,16.833333333333332,9.386138613861387,1,9
56,13.2,RS Hangargekar,Shankar,4,False,0,"dug in short, doesn't quite get it high, and he has pulled this right in the gap between long leg and deep square",1,25,13,2,19,3.3333333333333335,3,2,3.2,True,7.5,20,179,154,16.666666666666668,9.24,1,9
57,13.3,RS Hangargekar,Shankar,1,False,0,"short of a length, fended into the leg side with soft hands",1,26,13,3,20,3.5,3,3,3.3,True,7.428571428571429,20,179,153,16.5,9.272727272727273,1,9
58,13.4,RS Hangargekar,Gill,1,False,0,pulled off the front foot for a single to deep midwicket,1,27,13,4,21,3.6666666666666665,3,4,3.4,True,7.363636363636364,20,179,152,16.333333333333332,9.306122448979593,1,9
59,13.5,RS Hangargekar,Shankar,1,False,0,pulled to deep midwicket again for another single,1,28,13,5,22,3.8333333333333335,3,5,3.5,True,7.304347826086956,20,179,151,16.166666666666668,9.340206185567009,1,9
60,13.6,RS Hangargekar,Gill,4,False,0,"top edge for four. Looks for the hook from outside off. The ball is not too high but he has to drag it from outside off. He gets a top edge to fine leg for four.We have a review for a no-ball on height. Replays show the height is okay. And although they are not checking the front foot, it looks extremely close. I assume the third umpire has already checked and cleared it",1,32,13,6,23,4.0,3,6,3.6,True,8.0,20,179,147,16.0,9.1875,1,9
61,14.1,Deshpande,Shankar,1,False,0,punched to deep cover for one,1,33,14,1,24,4.166666666666667,4,1,4.1,True,7.919999999999999,20,179,146,15.833333333333332,9.221052631578948,1,9
62,14.2,Deshpande,Gill,1,False,0,tucked away off the hip for a single to deep square leg,1,34,14,2,25,4.333333333333333,4,2,4.2,True,7.846153846153847,20,179,145,15.666666666666668,9.25531914893617,1,9
63,14.3,Deshpande,Shankar,2,False,0,"muscles it away. Looking for a pull but it hurries onto him, and he ends up hitting it down the ground. Manages to clear mid-off, though",1,36,14,3,26,4.5,4,3,4.3,True,8.0,20,179,143,15.5,9.225806451612904,1,9
64,14.4,Deshpande,Shankar,1,False,0,opens the face for a single to deep third,1,37,14,4,27,4.666666666666667,4,4,4.4,True,7.928571428571428,20,179,142,15.333333333333332,9.260869565217392,1,9
65,14.5,Deshpande,Gill,6,False,0,oh the bat has made sweet noise all night but if Gaikwad had been on the boundary and not in off the rope. It ids a flat flick over midwicket. Gaikwad backtracks but can't get it,1,43,14,5,28,4.833333333333333,4,5,4.5,True,8.896551724137932,20,179,136,15.166666666666668,8.967032967032967,1,9
66,14.6,Deshpande,Gill,0,True,1,this one is an easy catch for eep midwicket. Tries the pull but it goes off the toe end of the bat as he is dragging it from wide outside off. Taken at deep midwicket this time,1,43,14,6,29,5.0,4,6,4.6,True,8.6,20,179,136,15.0,9.066666666666666,2,8
67,15.1,Santner,Shankar,1,False,0,"on a length, into the pads, worked away for one",1,44,15,1,30,5.166666666666667,5,1,5.1,True,8.516129032258064,20,179,135,14.833333333333332,9.10112359550562,2,8
68,15.2,Santner,Tewatia,1,False,0,"soft hands, open the face, gets a single to the right of point",1,45,15,2,31,5.333333333333333,5,2,5.2,True,8.4375,20,179,134,14.666666666666668,9.136363636363635,2,8
69,15.3,Santner,Shankar,4,False,0,GT are not letting CSK back in it. Shankar goes back to hit a slow length ball between long-off and deep extra cover. Stokes and Conway converge but neither man dives in the end,1,49,15,3,32,5.5,5,3,5.3,True,8.909090909090908,20,179,130,14.5,8.96551724137931,2,8
70,15.4,Santner,Shankar,1,False,0,driven to deep extra cover,1,50,15,4,33,5.666666666666667,5,4,5.4,True,8.823529411764705,20,179,129,14.333333333333332,9.0,2,8
71,15.5,Santner,Tewatia,0,False,1,"slower in the air, wide, short of a length, can't find a gap",1,50,15,5,34,5.833333333333333,5,5,5.5,True,8.571428571428571,20,179,129,14.166666666666668,9.105882352941176,2,8
72,15.6,Santner,Tewatia,0,False,1,"again slow in the air, looks to work this to leg, but ends up playing it too close to Santner",1,50,15,6,35,6.0,5,6,5.6,True,8.333333333333334,20,179,129,14.0,9.214285714285714,2,8
73,16.1,Chahar,Shankar,1,False,0,gets a single to short fine leg,1,51,16,1,36,6.166666666666667,6,1,6.1,True,8.27027027027027,20,179,128,13.833333333333332,9.253012048192772,2,8
74,16.2,Chahar,Tewatia,1,False,0,"on a length, full, pushed to long-on for one",1,52,16,2,37,6.333333333333333,6,2,6.2,True,8.210526315789474,20,179,127,13.666666666666668,9.292682926829267,2,8
75,16.3,Chahar,Shankar,0,False,1,"no room, full and straight, pushed to mid-off",1,52,16,3,38,6.5,6,3,6.3,True,8.0,20,179,127,13.5,9.407407407407407,2,8
76,16.4,Chahar,Shankar,1,False,0,"backs away early, Chahar stays on a length, Shankar toe-ends it over the infield for a single to deep cover",1,53,16,4,39,6.666666666666667,6,4,6.4,True,7.949999999999999,20,179,126,13.333333333333332,9.450000000000001,2,8
77,16.5,Chahar,Tewatia,0,False,1,"gets a short and wide ball, but cuts it straight to extra cover",1,53,16,5,40,6.833333333333333,6,5,6.5,True,7.75609756097561,20,179,126,13.166666666666668,9.569620253164556,2,8
78,16.6,Chahar,Tewatia,1,False,0,"again short and wide, but seems like a slower delivery, and is cut to deep cover for one",1,54,16,6,41,7.0,6,6,6.6,True,7.714285714285714,20,179,125,13.0,9.615384615384615,2,8
79,17.1,RS Hangargekar,Tewatia,0,False,1,"on a length, angling across him, he is looking to go over extra but is beaten",1,54,17,1,42,7.166666666666667,7,1,7.1,True,7.534883720930233,20,179,125,12.833333333333332,9.740259740259742,2,8
80,17.2,RS Hangargekar,Tewatia,0,False,1,"two dots. Nearly two a ball now. Wide length ball, driven hard but straight to mid-off",1,54,17,2,43,7.333333333333333,7,2,7.2,True,7.363636363636364,20,179,125,12.666666666666668,9.868421052631579,2,8
81,17.3,RS Hangargekar,Tewatia,1,False,0,"full, nearly a yorker, driven to long-off for a single",1,55,17,3,44,7.5,7,3,7.3,True,7.333333333333333,20,179,124,12.5,9.92,2,8
82,17.4,RS Hangargekar,Shankar,6,False,0,"that will relieve some nerves in the dugout. Shankar is probably expecting a short ball, moves back and across early early, and pulls this from outside off to clear midwicket",1,61,17,4,45,7.666666666666667,7,4,7.4,True,7.956521739130435,20,179,118,12.333333333333332,9.567567567567568,2,8
83,17.5,RS Hangargekar,Shankar,0,False,1,"wide on the crease, wide full toss, not called, and they have reviewed it. This is usually a subjective call so I don't know how you can get it overturned. One thing I can objectively tell you is that Shankar has not shuffled across so the tram line should be a pretty fair indicator. And he is touch and go on that tram line. Probably has gone over the tram line. So the original decision has to stay",1,61,17,5,46,7.833333333333333,7,5,7.5,True,7.787234042553192,20,179,118,12.166666666666668,9.698630136986301,2,8
84,17.6,RS Hangargekar,Shankar,0,True,1,"big wicket. Looks like a slower ball. Shankar is looking to go in the air and down the ground. Gets the right length, right in the slot, but he seems to have bowled a slower ball. Shankar ends up toe-ending it for a catch half way between mid-off and long-off. CSK still alive",1,61,17,6,47,8.0,7,6,7.6,True,7.625,20,179,118,12.0,9.833333333333334,3,7
85,18.1,Chahar,Tewatia,0,False,1,Chahar it is. Around the wicket,1,61,18,1,48,8.166666666666666,8,1,8.1,True,7.469387755102042,20,179,118,11.833333333333334,9.971830985915492,3,7
86,18.2,Chahar,Tewatia,0,False,1,"speared into the toes, Tewatia misses, but the ball kisses the pad, and squirts between the diving keeper and short fine. Dhoni might be cramping as he gets up after diving",1,61,18,2,49,8.333333333333334,8,2,8.2,True,7.319999999999999,20,179,118,11.666666666666666,10.114285714285716,3,7
87,18.3,Chahar,Tewatia,1,False,0,"shortish, into the pitch, pulled to deep midwicket for one",1,62,18,3,50,8.5,8,3,8.3,True,7.294117647058823,20,179,117,11.5,10.173913043478262,3,7
88,18.4,Chahar,Rashid Khan,6,False,0,"what a njght for Rashid so far. Wickets early with the ball, and smacks the first ball he faces for a six. Slower ball, right in the slot, Rashid clears the front leg, and goes over midwicket",1,68,18,4,51,8.666666666666666,8,4,8.4,True,7.846153846153847,20,179,111,11.333333333333334,9.794117647058822,3,7
89,18.5,Chahar,Rashid Khan,4,False,0,"this might be the game. Chahar bowls on-pace this time, but shortish and widish with short third inside the circle. Rashid throws his bat at it, and gets enough bat on it to clear short third",1,72,18,5,52,8.833333333333334,8,5,8.5,True,8.150943396226415,20,179,107,11.166666666666666,9.582089552238806,3,7
90,18.6,Chahar,Rashid Khan,0,False,1,"Rashid wants to end this one right here, right now. He jumps out of the crease, but is beaten by the slower bouncer",1,72,18,6,53,9.0,8,6,8.6,True,8.0,20,179,107,11.0,9.727272727272727,3,7
91,19.1,Deshpande,Tewatia,6,False,0,"scores level. Tewatia has guessed correctly that Deshpande is going full and wide. He moves across, gets right behind it, finds the length right in the slot, and clears mid-off with ease",1,78,19,1,54,9.166666666666666,9,1,9.1,True,8.50909090909091,20,179,101,10.833333333333334,9.323076923076922,3,7
92,19.2,Deshpande,Tewatia,4,False,0,"Tewatia holds his arms aloft after drilling one for four past the bowler. Right in the slot again, and he hits it hard and right back at the umpire, who gets out of the way",1,82,19,2,55,9.333333333333334,9,2,9.2,True,8.785714285714285,20,179,97,10.666666666666666,9.09375,3,7
1,4.1,Deshpande,Gill,4,False,0,Gill reprising some of the shots from earlier in the international season. Stands tall to punch a wide length ball between point ad cover,1,86,4,1,56,9.5,9,3,9.3,True,9.052631578947368,20,179,93,10.5,8.857142857142858,3,7
2,4.2,Deshpande,Gill,1,False,0,soft hands to run this down to short third for one,1,87,4,2,57,9.666666666666666,9,4,9.4,True,9.0,20,179,92,10.333333333333334,8.903225806451612,3,7
3,4.3,Deshpande,Gill,6,False,0,"a little pick-up off the toes for a six. Deshpande might have reason to believe this is not too0 short of being a yorker, but Gill's driving zone is different becsuse of his back and across movement. Lifts it over wide mid-on",1,93,4,3,58,9.833333333333334,9,5,9.5,True,9.457627118644067,20,179,86,10.166666666666666,8.459016393442623,3,7
4,4.4,Deshpande,Gill,0,False,1,hit hard but straight to extra cove,1,93,4,4,59,10.0,9,6,9.6,True,9.3,20,179,86,10.0,8.6,3,7
5,4.5,Deshpande,Gill,1,False,0,worked away off the pads for a single to deep square leg,1,94,4,5,60,10.166666666666666,10,1,10.1,True,9.245901639344263,20,179,85,9.833333333333334,8.64406779661017,3,7
6,4.6,Deshpande,B Sai Sudharsan,1,False,0,"on a length, wicket to wicket, pushed wide of midwicket for one",1,95,4,6,61,10.333333333333334,10,2,10.2,True,9.193548387096774,20,179,84,9.666666666666666,8.689655172413794,3,7
7,5.1,Santner,B Sai Sudharsan,0,False,1,"on a length, worked to leg, but not past midwicket",1,95,5,1,62,10.5,10,3,10.3,True,9.047619047619047,20,179,84,9.5,8.842105263157896,3,7
8,5.2,Santner,B Sai Sudharsan,0,False,1,"looks to run this behind square on the off side, but he has no pace to work with",1,95,5,2,63,10.666666666666666,10,4,10.4,True,8.90625,20,179,84,9.333333333333334,9.0,3,7
9,5.3,Santner,B Sai Sudharsan,0,False,1,"goes back to turn a length ball against the turn, but can't get it past extra cover",1,95,5,3,64,10.833333333333334,10,5,10.5,True,8.769230769230768,20,179,84,9.166666666666666,9.163636363636364,3,7
10,5.4,Santner,B Sai Sudharsan,4,False,0,"forget getting it past a fielder, he has gone over his head. Goes back again, gets the length and the width to cut, and this time he doesn't bother about finding a gap. He goes over extra cover",1,99,5,4,65,11.0,10,6,10.6,True,9.0,20,179,80,9.0,8.88888888888889,3,7
11,5.5,Santner,B Sai Sudharsan,1,False,0,worked into the leg side for one,1,100,5,5,66,11.166666666666666,11,1,11.1,True,8.955223880597016,20,179,79,8.833333333333334,8.943396226415095,3,7
12,5.6,Santner,Gill,4,False,0,special shot. Not a bad ball really but he goes back to0 cut the length ball through point for four,1,104,5,6,67,11.333333333333334,11,2,11.2,True,9.176470588235293,20,179,75,8.666666666666666,8.653846153846155,3,7
13,6.1,Jadeja,B Sai Sudharsan,1,False,0,fires in a length ball. Punched to long-on for one,1,105,6,1,68,11.5,11,3,11.3,True,9.130434782608695,20,179,74,8.5,8.705882352941176,3,7
14,6.2,Jadeja,Gill,2,False,0,"on a length, into the pads, Gill's soft hands when working this to leg let him get two",1,107,6,2,69,11.666666666666666,11,4,11.4,True,9.171428571428573,20,179,72,8.333333333333334,8.639999999999999,3,7
15,6.3,Jadeja,Gill,0,False,1,"fullish, outside off, pushed to short straight extra cover",1,107,6,3,70,11.833333333333334,11,5,11.5,True,9.04225352112676,20,179,72,8.166666666666666,8.816326530612246,3,7
16,6.4,Jadeja,Gill,0,False,1,"into the pads, worked square on the leg side for one",1,107,6,4,71,12.0,11,6,11.6,True,8.916666666666666,20,179,72,8.0,9.0,3,7
17,6.5,Jadeja,B Sai Sudharsan,0,False,1,"quick length b all, slight turn back in, pushed back to Jadeja n",1,107,6,5,72,12.166666666666666,12,1,12.1,True,8.794520547945206,20,179,72,7.833333333333334,9.191489361702127,3,7
18,6.6,Jadeja,B Sai Sudharsan,2,False,0,"misfield allows them two. Slower in the air but lets him go to back foot. The fielder from point charges at it, but misses the ball. A dot turns into two",1,109,6,6,73,12.333333333333334,12,2,12.2,True,8.837837837837837,20,179,70,7.666666666666666,9.130434782608697,3,7
19,7.1,Santner,Gill,0,False,1,"this one slides on as bowls on a length. No room, defended",1,109,7,1,74,12.5,12,3,12.3,True,8.72,20,179,70,7.5,9.333333333333334,3,7
20,7.2,Santner,Gill,1,False,0,"looks to shimmy down, Santner follows him,  but he gets a single to long-on",1,110,7,2,75,12.666666666666666,12,4,12.4,True,8.68421052631579,20,179,69,7.333333333333334,9.409090909090908,3,7
21,7.3,Santner,B Sai Sudharsan,4,False,0,"another incredible shot. It is not a bad ball at all. On a length, but Sudharsan finds a way to pull this from inside the crease for four",1,114,7,3,76,12.833333333333334,12,5,12.5,True,8.883116883116882,20,179,65,7.166666666666666,9.069767441860465,3,7
22,7.4,Santner,B Sai Sudharsan,1,False,0,worked wide of cover for one,1,115,7,4,77,13.0,12,6,12.6,True,8.846153846153847,20,179,64,7.0,9.142857142857142,3,7
23,7.5,Santner,Gill,4,False,0,shimmies down the wicket to loft a wide length ball over extra. Goes off the low part of the bat,1,119,7,5,78,13.166666666666666,13,1,13.1,True,9.037974683544304,20,179,60,6.833333333333334,8.780487804878048,3,7
24,7.6,Santner,Gill,1,False,0,pushed towards deep midwicket for one,1,120,7,6,79,13.333333333333334,13,2,13.2,True,9.0,20,179,59,6.666666666666666,8.850000000000001,3,7
25,8.1,Jadeja,Gill,1,False,0,"full, on the pads, worked to wide long-on for one",1,121,8,1,80,13.5,13,3,13.3,True,8.962962962962964,20,179,58,6.5,8.923076923076923,3,7
26,8.2,Jadeja,B Sai Sudharsan,1,False,0,pulls a quick length ball to deep midwicket for one,1,122,8,2,81,13.666666666666666,13,4,13.4,True,8.926829268292684,20,179,57,6.333333333333334,9.0,3,7
27,8.3,Jadeja,Gill,0,False,1,"quick, on a length, straight, defended back",1,122,8,3,82,13.833333333333334,13,5,13.5,True,8.819277108433734,20,179,57,6.166666666666666,9.243243243243244,3,7
28,8.4,Jadeja,Gill,2,False,0,"down the wicket, crisp hit towards long-on. Short extra cover puts in a dive, but the ricochet allows them a second",1,124,8,4,83,14.0,13,6,13.6,True,8.857142857142858,20,179,55,6.0,9.166666666666666,3,7
29,8.5,Jadeja,Gill,1,False,0,worked to deep square leg for one,1,125,8,5,84,14.166666666666666,14,1,14.1,True,8.823529411764707,20,179,54,5.833333333333334,9.257142857142856,3,7
30,8.6,Jadeja,B Sai Sudharsan,2,False,0,"fired into the pads, helped along the way, using his pace, past short fine. Conway slides to his left at long leg to save two runs with some nifty foot work",1,127,8,6,85,14.333333333333334,14,2,14.2,True,8.86046511627907,20,179,52,5.666666666666666,9.176470588235295,3,7
31,9.1,RS Hangargekar,Gill,1,False,0,"on a length, into the pads, clipped away to deep square for one",1,128,9,1,86,14.5,14,3,14.3,True,8.827586206896552,20,179,51,5.5,9.272727272727273,3,7
32,9.2,RS Hangargekar,B Sai Sudharsan,0,False,1,Sudharsan looks to cut a length ball. He tends to hang back. But this one beats him for pace,1,128,9,2,87,14.666666666666666,14,4,14.4,True,8.727272727272728,20,179,51,5.333333333333334,9.562499999999998,3,7
33,9.3,RS Hangargekar,B Sai Sudharsan,0,True,1,"oh not the best delivery to get a wicket. Short and wide, Sudharsan looks for the cut, but it is too wide for him, and he just toe-ends it to Dhoni",1,128,9,3,88,14.833333333333334,14,5,14.5,True,8.629213483146067,20,179,51,5.166666666666666,9.870967741935486,4,6
34,9.4,RS Hangargekar,Hardik,2,False,0,Pandya's version of the short-arm jab now. Conway saves two with a dive at deep midwicket,1,130,9,4,89,15.0,14,6,14.6,True,8.666666666666666,20,179,49,5.0,9.8,4,6
35,9.5,RS Hangargekar,Hardik,0,False,1,"on a length, just outside off, pushed back to the bowler",1,130,9,5,90,15.166666666666666,15,1,15.1,True,8.571428571428571,20,179,49,4.833333333333334,10.137931034482758,4,6
36,9.6,RS Hangargekar,Hardik,1,False,0,gets onto him quickly as he shapes up to pull. Ends up hitting it to long-on for one,1,131,9,6,91,15.333333333333334,15,2,15.2,True,8.543478260869565,20,179,48,4.666666666666666,10.285714285714286,4,6
