Ball,Ball Number,Bowler,Batsman,Runs,is_wicket,bowler_good,Description,match_id,city,total_runs,over,ball_in_over,continuous_ball_index,overs_bowled,overs_completed,balls_in_current_over,actual_over_ball,is_original_ball_number,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,wickets_fallen,wickets_in_hand
62,10.2,Ishant Sharma,Hardik,0,False,1,"138 kph landing full on fifth stump, punched to mid-off for none.",44,Ahmedabad,7,10,2,13,2.3333333333333335,2,2,2.2,True,3.0,20,131,124,17.666666666666668,7.018867924528301,1,9
63,10.3,Ishant Sharma,Hardik,1,False,0,"back of a length on fifth stump, punched behind point to the sweeper for one.",44,Ahmedabad,8,10,3,14,2.5,2,3,2.3,True,3.2,20,131,123,17.5,7.0285714285714285,1,9
64,10.4,Ishant Sharma,Hardik,1,False,0,"short on fifth stump at 140 kph, miscues a pull that falls well short of deep midwicket for one.",44,Ahmedabad,9,10,4,15,2.6666666666666665,2,4,2.4,True,3.375,20,131,122,17.333333333333332,7.038461538461539,1,9
65,10.5,Ishant Sharma,Manohar,0,False,1,"short on fourth stump, goes to pull and is through the shot too early and hit on the back shoulder with a big thud.",44,Ahmedabad,9,10,5,16,2.8333333333333335,2,5,2.5,True,3.176470588235294,20,131,122,17.166666666666668,7.106796116504854,1,9
66,10.6,Ishant Sharma,Manohar,1,False,0,"134 kph length ball on seventh stump, stroked on the up at a catchable height but well in front of backward point going to the cover sweeper for one.",44,Ahmedabad,10,10,6,17,3.0,2,6,2.6,True,3.3333333333333335,20,131,121,17.0,7.117647058823529,1,9
67,11.1,Kuldeep,Manohar,1,False,0,"good length ball on the wide guideline, slapped to the cover sweeper for one.",44,Ahmedabad,11,11,1,18,3.1666666666666665,3,1,3.1,True,3.473684210526316,20,131,120,16.833333333333332,7.128712871287129,1,9
68,11.2,Kuldeep,Hardik,0,False,1,"back of a length on middle and leg, punched back to Kuldeep for none.",44,Ahmedabad,11,11,2,19,3.3333333333333335,3,2,3.2,True,3.3,20,131,120,16.666666666666668,7.199999999999999,1,9
69,11.3,Kuldeep,Hardik,1,False,0,"full on fourth stump, punched to long-off for one.",44,Ahmedabad,12,11,3,20,3.5,3,3,3.3,True,3.4285714285714284,20,131,119,16.5,7.212121212121212,1,9
70,11.4,Kuldeep,Manohar,1,False,0,"good length on middle, shuffles far across to flick through midwicket for one.",44,Ahmedabad,13,11,4,21,3.6666666666666665,3,4,3.4,True,3.5454545454545454,20,131,118,16.333333333333332,7.224489795918368,1,9
71,11.5,Kuldeep,Hardik,0,False,1,"full on off, punched to extra cover for none.",44,Ahmedabad,13,11,5,22,3.8333333333333335,3,5,3.5,True,3.391304347826087,20,131,118,16.166666666666668,7.298969072164948,1,9
72,11.6,Kuldeep,Hardik,1,False,0,"short and wide, slapped to the cover sweeper for one.",44,Ahmedabad,14,11,6,23,4.0,3,6,3.6,True,3.5,20,131,117,16.0,7.3125,1,9
73,12.1,Axar Patel,Hardik,1,False,0,"good length ball on fifth stump, Hardik leans back to cut to the sweeper for one.",44,Ahmedabad,15,12,1,24,4.166666666666667,4,1,4.1,True,3.5999999999999996,20,131,116,15.833333333333332,7.326315789473685,1,9
74,12.2,Axar Patel,Manohar,1,False,0,"good length ball on middle, goes back to flick to long-on for one.",44,Ahmedabad,16,12,2,25,4.333333333333333,4,2,4.2,True,3.6923076923076925,20,131,115,15.666666666666668,7.340425531914893,1,9
75,12.3,Axar Patel,Hardik,0,False,1,"Axar slides this in quicker on a good length on middle, defended back to Axar.",44,Ahmedabad,16,12,3,26,4.5,4,3,4.3,True,3.5555555555555554,20,131,115,15.5,7.419354838709677,1,9
76,12.4,Axar Patel,Hardik,1,False,0,"good length on the hips, flicked behind square leg for one.",44,Ahmedabad,17,12,4,27,4.666666666666667,4,4,4.4,True,3.642857142857143,20,131,114,15.333333333333332,7.434782608695652,1,9
77,12.5,Axar Patel,Manohar,1,False,0,"full on sixth stump, punched to the cover sweeper for one.",44,Ahmedabad,18,12,5,28,4.833333333333333,4,5,4.5,True,3.724137931034483,20,131,113,15.166666666666668,7.45054945054945,1,9
78,12.6,Axar Patel,Hardik,0,False,1,"back of a length on off, punched straight to extra cover for one.",44,Ahmedabad,18,12,6,29,5.0,4,6,4.6,True,3.6,20,131,113,15.0,7.533333333333333,1,9
79,13.1,Khaleel Ahmed,Manohar,1,False,0,"fullish length outside off, sliced to the cover sweeper for one.",44,Ahmedabad,19,13,1,30,5.166666666666667,5,1,5.1,True,3.6774193548387095,20,131,112,14.833333333333332,7.55056179775281,1,9
80,13.2,Khaleel Ahmed,Hardik,1,False,0,"back of a length on fifth stump at 136 kph, punched to the cover sweeper for one.",44,Ahmedabad,20,13,2,31,5.333333333333333,5,2,5.2,True,3.75,20,131,111,14.666666666666668,7.5681818181818175,1,9
81,13.3,Khaleel Ahmed,Manohar,0,False,1,length ball on sixth stump seams away after being angled in and beats the drive.,44,Ahmedabad,20,13,3,32,5.5,5,3,5.3,True,3.6363636363636362,20,131,111,14.5,7.655172413793103,1,9
82,13.4,Khaleel Ahmed,Manohar,1,False,0,"137 kph delivery lands full on seventh stump, driven along the ground to long-off for one.",44,Ahmedabad,21,13,4,33,5.666666666666667,5,4,5.4,True,3.705882352941176,20,131,110,14.333333333333332,7.674418604651163,1,9
83,13.5,Khaleel Ahmed,Hardik,4,False,0,"short on the body, shuffles across and tucks a short arm jab pull well behind deep square leg to find the rope.",44,Ahmedabad,25,13,5,34,5.833333333333333,5,5,5.5,True,4.285714285714286,20,131,106,14.166666666666668,7.48235294117647,1,9
84,13.6,Khaleel Ahmed,Hardik,1,False,0,"good length ball on sixth stump, punched just wide of the diving effort at extra cover to long-off for one.",44,Ahmedabad,26,13,6,35,6.0,5,6,5.6,True,4.333333333333333,20,131,105,14.0,7.5,1,9
85,14.1,Axar Patel,Hardik,0,False,1,"good length ball on fifth stump, punched to cover for none.",44,Ahmedabad,26,14,1,36,6.166666666666667,6,1,6.1,True,4.216216216216216,20,131,105,13.833333333333332,7.590361445783133,1,9
86,14.2,Axar Patel,Hardik,4,False,0,"short on sixth stump, slices a cut in front of backward point but it is backspinning away sharply from Rossouw racing to his left along the rope from sweeper. He dives to try to keep this in play but it comes off his hands and continues to the rope anyway.",44,Ahmedabad,30,14,2,37,6.333333333333333,6,2,6.2,True,4.736842105263158,20,131,101,13.666666666666668,7.390243902439024,1,9
87,14.3,Axar Patel,Hardik,1,False,0,"good length ball on the stumps, flicked away for one.",44,Ahmedabad,31,14,3,38,6.5,6,3,6.3,True,4.769230769230769,20,131,100,13.5,7.407407407407407,1,9
88,14.4,Axar Patel,Manohar,1,False,0,"short on off, Manohar miscues a pull that dribbles well short of long-on for one.",44,Ahmedabad,32,14,4,39,6.666666666666667,6,4,6.4,True,4.8,20,131,99,13.333333333333332,7.425000000000001,1,9
89,14.5,Axar Patel,Hardik,1,False,0,"back of a length on off, goes back to punch to long-on for one.",44,Ahmedabad,33,14,5,40,6.833333333333333,6,5,6.5,True,4.829268292682927,20,131,98,13.166666666666668,7.443037974683544,1,9
90,14.6,Axar Patel,Manohar,1,False,0,"fullish length ball on seventh stump, slaps this to Rossouw at cover sweeper for one.",44,Ahmedabad,34,14,6,41,7.0,6,6,6.6,True,4.857142857142857,20,131,97,13.0,7.461538461538462,1,9
91,15.1,Nortje,Manohar,1,False,0,"good length ball on fifth stump, prodded into the covers for one.",44,Ahmedabad,35,15,1,42,7.166666666666667,7,1,7.1,True,4.883720930232558,20,131,96,12.833333333333332,7.480519480519481,1,9
92,15.2,Nortje,Hardik,4,False,0,"short on middle, laces a pull firmly through square leg and finds the rope. The blue flags are waving fiercely in the crowd.",44,Ahmedabad,39,15,2,43,7.333333333333333,7,2,7.2,True,5.318181818181818,20,131,92,12.666666666666668,7.263157894736842,1,9
93,15.3,Nortje,Hardik,0,False,1,"back of a length on middle, defended.",44,Ahmedabad,39,15,3,44,7.5,7,3,7.3,True,5.2,20,131,92,12.5,7.36,1,9
94,15.4,Nortje,Hardik,1,False,0,"full on middle, driven to long-on for one.",44,Ahmedabad,40,15,4,45,7.666666666666667,7,4,7.4,True,5.217391304347826,20,131,91,12.333333333333332,7.378378378378379,1,9
95,15.5,Nortje,Manohar,1,False,0,"back of a length on middle, punched to long-on for one.",44,Ahmedabad,41,15,5,46,7.833333333333333,7,5,7.5,True,5.23404255319149,20,131,90,12.166666666666668,7.397260273972602,1,9
96,15.6,Nortje,Hardik,2,False,0,"ful on fifth stump, punched firmly to mid-off for a tight single but a rushed and unnecessary overthrow at the non-striker's stumps is wide (and they wouldn't have come close to getting Hardik out anyway) to allow for a second on an overthrow.",44,Ahmedabad,43,15,6,47,8.0,7,6,7.6,True,5.375,20,131,88,12.0,7.333333333333333,1,9
97,16.1,Kuldeep,Manohar,1,False,0,"good length on off, Manohar sits back to swat this over wide mid-on for one.",44,Ahmedabad,44,16,1,48,8.166666666666666,8,1,8.1,True,5.387755102040817,20,131,87,11.833333333333334,7.352112676056338,1,9
98,16.2,Kuldeep,Hardik,1,False,0,"full on leg stump, flicked to wide long-on for a singleto bring up a 44-ball half-century. Just a gentle hand wave from Hardik to acknowledge the milestone, no bat raise. The job is not done.",44,Ahmedabad,45,16,2,49,8.333333333333334,8,2,8.2,True,5.3999999999999995,20,131,86,11.666666666666666,7.371428571428572,1,9
99,16.3,Kuldeep,Manohar,0,False,1,"short outside leg, the ball sticks in the wicket a bit and Manohar is way out in front of a pull that hits him in the ribs.",44,Ahmedabad,45,16,3,50,8.5,8,3,8.3,True,5.294117647058823,20,131,86,11.5,7.478260869565218,1,9
100,16.4,Kuldeep,Manohar,1,False,0,"short again on middle and leg, this time Manohar connects with a pull to deep midwicket for one.",44,Ahmedabad,46,16,4,51,8.666666666666666,8,4,8.4,True,5.307692307692308,20,131,85,11.333333333333334,7.5,1,9
101,16.5,Kuldeep,Hardik,1,False,0,"117 kph quicker ball yanked short on the legs, pulled to deep midwicket along the ground for one.",44,Ahmedabad,47,16,5,52,8.833333333333334,8,5,8.5,True,5.320754716981131,20,131,84,11.166666666666666,7.522388059701493,1,9
102,16.6,Kuldeep,Manohar,1,False,0,"another quicker ball lands short on the legs, flicked in the air short of Warner charging in from long-on for one.",44,Ahmedabad,48,16,6,53,9.0,8,6,8.6,True,5.333333333333333,20,131,83,11.0,7.545454545454546,1,9
103,17.1,Khaleel Ahmed,Manohar,0,True,1,"Manohar's struggle comes to an end. Length ball on off stump at 139 kph, yet another attempted pull is miscued but this one finally has enough pace on it off the bat to reach a boundary fielder. Aman jogs in 10 yards off the rope at long-on for a basic chest high catch.",44,Ahmedabad,48,17,1,54,9.166666666666666,9,1,9.1,True,5.236363636363636,20,131,83,10.833333333333334,7.661538461538461,2,8
104,17.2,Khaleel Ahmed,Tewatia,1,False,0,"back of a length on fifth stump, pushed gently past the ring fielder chasing after it and Hardik wanted two after jogging for most of the first run but Tewatia wisely says no.",44,Ahmedabad,49,17,2,55,9.333333333333334,9,2,9.2,True,5.25,20,131,82,10.666666666666666,7.6875,2,8
105,17.3,Khaleel Ahmed,Hardik,0,False,1,"yorker on off at 139 kph, jammed out back to the bowler for none.",44,Ahmedabad,49,17,3,56,9.5,9,3,9.3,True,5.157894736842105,20,131,82,10.5,7.809523809523809,2,8
106,17.4,Khaleel Ahmed,Hardik,1,False,0,"140 kph thigh high full toss on the wide guideline, Hardik tries to place this with a firm punch wide of the cover sweeper but picks him out for only a single. Should have been a free boundary but Hardik can't capitalize on it.",44,Ahmedabad,50,17,4,57,9.666666666666666,9,4,9.4,True,5.172413793103448,20,131,81,10.333333333333334,7.838709677419354,2,8
107,17.5,Khaleel Ahmed,Tewatia,1,False,0,"125 kph slower short ball on middle, Tewatia plays a short-arm paddle pull to deep square leg for one.",44,Ahmedabad,51,17,5,58,9.833333333333334,9,5,9.5,True,5.186440677966101,20,131,80,10.166666666666666,7.868852459016394,2,8
108,17.6,Khaleel Ahmed,Hardik,1,False,0,"knee high full toss on the wide guideline again at 139 kph, just another firm punch that backs out backward point for a diving stop to keep it to one.",44,Ahmedabad,52,17,6,59,10.0,9,6,9.6,True,5.2,20,131,79,10.0,7.9,2,8
109,18.1,Nortje,Hardik,0,False,1,"142 kph yorker on off, jammed out to Nortje.",44,Ahmedabad,52,18,1,60,10.166666666666666,10,1,10.1,True,5.114754098360656,20,131,79,9.833333333333334,8.033898305084746,2,8
110,18.2,Nortje,Hardik,2,False,0,"144 kph full on leg stump, whipped out to deep midwicket for a frantic two.",44,Ahmedabad,54,18,2,61,10.333333333333334,10,2,10.2,True,5.225806451612903,20,131,77,9.666666666666666,7.9655172413793105,2,8
111,18.3,Nortje,Hardik,1,False,0,yorker follows Hardik backing away from leg stump and he digs this out to long-on for one.,44,Ahmedabad,55,18,3,62,10.5,10,3,10.3,True,5.238095238095238,20,131,76,9.5,8.0,2,8
112,18.4,Nortje,Tewatia,6,False,0,"knee high full toss on the legs at 148 kph, Tewatia smokes a six pulling this flat over the deep square leg fielder.",44,Ahmedabad,61,18,4,63,10.666666666666666,10,4,10.4,True,5.71875,20,131,70,9.333333333333334,7.499999999999999,2,8
113,18.5,Nortje,Tewatia,6,False,0,"Tewatia magic!Full in the slot on leg stump at 148 kph, Tewatia stays stationary in the crease and clears the front leg to slaughter this high over wide midwicket landing 20 meters beyond the rope.",44,Ahmedabad,67,18,5,64,10.833333333333334,10,5,10.5,True,6.184615384615384,20,131,64,9.166666666666666,6.981818181818182,2,8
114,18.6,Nortje,Tewatia,6,False,0,"hat-trick of sixes for Tewatia over the leg side rope! Off Nortje too!Knee high full toss on fourth stump as Nortje finally corrects his line wider, but Tewatia was anticipating the line being dragged that far and shuffles way outside off for the first time to get in line before smoking this with a pull high and deep over wide long-on for an 88-meter strike.",44,Ahmedabad,73,18,6,65,11.0,10,6,10.6,True,6.636363636363637,20,131,58,9.0,6.444444444444445,2,8
115,19.1,Ishant Sharma,Hardik,2,False,0,"ankle high full toss on eighth stump, miscues a slice high toward Nortje running in from cover sweeper. If it was a World Cup Final, he'd have put in a dive for a catch that would also have been a dot ball but instead he lets it land at his feet and two runs are taken.",44,Ahmedabad,75,19,1,66,11.166666666666666,11,1,11.1,True,6.7164179104477615,20,131,56,8.833333333333334,6.339622641509433,2,8
116,19.2,Ishant Sharma,Hardik,1,False,0,"full and wide, sliced behind point for a casual one to put Tewatia on strike.",44,Ahmedabad,76,19,2,67,11.333333333333334,11,2,11.2,True,6.705882352941176,20,131,55,8.666666666666666,6.346153846153847,2,8
117,19.3,Ishant Sharma,Tewatia,0,False,1,"full and wide yorker just inside the guidelines, Tewatia clears the front leg and misses a wild heave to this 143 kph delivery.Tewatia goes to DRSclaiming this should be a wide for a bonus run and ball, but he's going to lose this. It was comfortably inside the wide guideline. Review lost.",44,Ahmedabad,76,19,3,68,11.5,11,3,11.3,True,6.608695652173913,20,131,55,8.5,6.470588235294118,2,8
118,19.4,Ishant Sharma,Tewatia,0,True,1,"119 kph slower length ball on fifth stump, Tewatia tries to muscle this over the leg side again but miscues it off the splice fluttering gently to Rossouw five yards inside the ring at extra cover and he backpedals a few steps for a simple head high catch.",44,Ahmedabad,76,19,4,69,11.666666666666666,11,4,11.4,True,6.514285714285714,20,131,55,8.333333333333334,6.6,3,7
119,19.5,Ishant Sharma,Rashid Khan,2,False,0,"dropped!Low and wide, Rashid slams this with immense timing and power to Rossouw at cover on the ring who flies to his right and makes a driving stop to knock this down and turns four into two. Technically a dropped chance too at knee height which would have officially sealed the match. But they take two runs. A six will force a super over...",44,Ahmedabad,78,19,5,70,11.833333333333334,11,5,11.5,True,6.591549295774648,20,131,53,8.166666666666666,6.4897959183673475,3,7
120,19.6,Ishant Sharma,Rashid Khan,1,False,0,"142 kph knee high full toss on the wide guideline, Rashid tries to muscle this over the leg side but flubs this slicing it high over backward point for just a single.Last place Delhi have clawed back in the most extraordinary way to knock off the league-leaders and defending IPL champs by five runs.",44,Ahmedabad,79,19,6,71,12.0,11,6,11.6,True,6.583333333333333,20,131,52,8.0,6.5,3,7
13,2.1,Khaleel Ahmed,Hardik,0,False,1,"good length ball on fourth stump at 137 kph, punched to mid-off for none.",44,Ahmedabad,79,2,1,72,12.166666666666666,12,1,12.1,True,6.493150684931507,20,131,52,7.833333333333334,6.638297872340425,3,7
14,2.2,Khaleel Ahmed,Hardik,4,False,0,"full on the legs at 139 kph, flicked to the deep square leg boundary.",44,Ahmedabad,83,2,2,73,12.333333333333334,12,2,12.2,True,6.72972972972973,20,131,48,7.666666666666666,6.260869565217392,3,7
15,2.3,Khaleel Ahmed,Hardik,0,False,1,"134 kph good length ball on middle and leg, defended to mid-off for none.",44,Ahmedabad,83,2,3,74,12.5,12,3,12.3,True,6.64,20,131,48,7.5,6.4,3,7
16,2.4,Khaleel Ahmed,Hardik,4,False,0,"short on fifth stump at 140 kph, pulled off the front foot with disdain through wide mid-on to the rope.",44,Ahmedabad,87,2,4,75,12.666666666666666,12,4,12.4,True,6.86842105263158,20,131,44,7.333333333333334,5.999999999999999,3,7
17,2.5,Khaleel Ahmed,Hardik,4,False,0,"short and wide on eighth stump at 137 kph, slices a cut high over backward point in swashbuckling style and it bounces just short of the rope before thudding into the foam triangle.",44,Ahmedabad,91,2,5,76,12.833333333333334,12,5,12.5,True,7.090909090909091,20,131,40,7.166666666666666,5.5813953488372094,3,7
18,2.6,Khaleel Ahmed,Hardik,0,False,1,back of a length on sixth stump angled in before seaming away and sucks Hardik into poking at this before he is beaten.,44,Ahmedabad,91,2,6,77,13.0,12,6,12.6,True,7.0,20,131,40,7.0,5.714285714285714,3,7
19,3.1,Nortje,Gill,0,True,1,half-volley sliced straight to cover!Nortje channels the first ball wicket to start the match by Shami to Salt! This was sent down on seventh stump and Gill opens the face to drive this toward point but it is spliced low to cover at knee height and the catch is taken lunging forward.,44,Ahmedabad,91,3,1,78,13.166666666666666,13,1,13.1,True,6.9113924050632916,20,131,40,6.833333333333334,5.853658536585366,4,6
20,3.2,Nortje,Shankar,0,False,1,"back of a length on off at 148 kph, defended.",44,Ahmedabad,91,3,2,79,13.333333333333334,13,2,13.2,True,6.824999999999999,20,131,40,6.666666666666666,6.000000000000001,4,6
21,3.3,Nortje,Shankar,0,False,1,"back of a length on off, flicked into the leg side for none.",44,Ahmedabad,91,3,3,80,13.5,13,3,13.3,True,6.7407407407407405,20,131,40,6.5,6.153846153846154,4,6
22,3.4,Nortje,Shankar,0,False,1,"back of a length on off at 145 kph, defended off the back foot to mid-on.",44,Ahmedabad,91,3,4,81,13.666666666666666,13,4,13.4,True,6.658536585365854,20,131,40,6.333333333333334,6.31578947368421,4,6
23,3.5,Nortje,Shankar,0,False,1,"back of a length on off at 143 kph, flicked to midwicket for none.",44,Ahmedabad,91,3,5,82,13.833333333333334,13,5,13.5,True,6.578313253012048,20,131,40,6.166666666666666,6.486486486486487,4,6
24,3.6,Nortje,Shankar,2,False,0,"150 kph delivery lands back of a length on the hips, flicked through midwicket for two.",44,Ahmedabad,93,3,6,83,14.0,13,6,13.6,True,6.642857142857143,20,131,38,6.0,6.333333333333333,4,6
25,4.1,Ishant Sharma,Hardik,0,False,1,"fullish length ball at 137 kph, punched to mid-off for none.",44,Ahmedabad,93,4,1,84,14.166666666666666,14,1,14.1,True,6.564705882352942,20,131,38,5.833333333333334,6.514285714285713,4,6
26,4.2,Ishant Sharma,Hardik,1,False,0,"good length ball angled in toward off stump at 139 kph, defended off an inside edge flicking the pads toward backward point for one.",44,Ahmedabad,94,4,2,85,14.333333333333334,14,2,14.2,True,6.558139534883721,20,131,37,5.666666666666666,6.529411764705883,4,6
27,4.3,Ishant Sharma,Shankar,4,False,0,"139 kph good length ball on middle and off, flicks this with supreme timing through wide midwicket, Nortje gives a clumsy feet first slide along the rope trying to save this but it eludes him to the rope.",44,Ahmedabad,98,4,3,86,14.5,14,3,14.3,True,6.758620689655173,20,131,33,5.5,6.0,4,6
28,4.4,Ishant Sharma,Shankar,0,False,1,"full on middle, driven firmly but straight to mid-on for none.",44,Ahmedabad,98,4,4,87,14.666666666666666,14,4,14.4,True,6.681818181818182,20,131,33,5.333333333333334,6.187499999999999,4,6
29,4.5,Ishant Sharma,Shankar,0,False,1,"back of a length on fifth stump, defended to the off side for none.",44,Ahmedabad,98,4,5,88,14.833333333333334,14,5,14.5,True,6.606741573033708,20,131,33,5.166666666666666,6.387096774193549,4,6
30,4.6,Ishant Sharma,Shankar,0,True,1,bullseye!119 kph slower ball foxes Shankar flicking across the line too early. It's a knuckle ball that would make Tim Wakefield and Charlie Hough proud landing very full on off stump line before cannoning into middle and off halfway up.,44,Ahmedabad,98,4,6,89,15.0,14,6,14.6,True,6.533333333333333,20,131,33,5.0,6.6,5,5
31,5.1,Nortje,Hardik,0,False,1,"back of a length on fifth stump, defended to the off side.",44,Ahmedabad,98,5,1,90,15.166666666666666,15,1,15.1,True,6.461538461538462,20,131,33,4.833333333333334,6.827586206896551,5,5
32,5.2,Nortje,Hardik,0,False,1,"back of a length on middle and leg at 146 kph, defended to midwicket for none.",44,Ahmedabad,98,5,2,91,15.333333333333334,15,2,15.2,True,6.391304347826087,20,131,33,4.666666666666666,7.071428571428572,5,5
33,5.3,Nortje,Hardik,4,False,0,"short on the body at 142 kph, shuffles inside the line and pulls this flat along the ground between the keeper and short fine leg to the rope.",44,Ahmedabad,102,5,3,92,15.5,15,3,15.3,True,6.580645161290323,20,131,29,4.5,6.444444444444445,5,5
34,5.4,Nortje,Hardik,0,False,1,"back of a length on off stump, defended into the covers for none.",44,Ahmedabad,102,5,4,93,15.666666666666666,15,4,15.4,True,6.51063829787234,20,131,29,4.333333333333334,6.692307692307692,5,5
35,5.5,Nortje,Hardik,1,False,0,"back of a length on middle, flicked into square leg for one.",44,Ahmedabad,103,5,5,94,15.833333333333334,15,5,15.5,True,6.505263157894737,20,131,28,4.166666666666666,6.720000000000001,5,5
36,5.6,Nortje,Miller,0,False,1,"back of a length on leg stump at 142 kph, defended to point for none.",44,Ahmedabad,103,5,6,95,16.0,15,6,15.6,True,6.4375,20,131,28,4.0,7.0,5,5
37,6.1,Kuldeep,Hardik,0,False,1,"full on fifth stump, Hardik pushes at this and is beaten.",44,Ahmedabad,103,6,1,96,16.166666666666668,16,1,16.1,True,6.371134020618556,20,131,28,3.833333333333332,7.304347826086959,5,5
38,6.2,Kuldeep,Hardik,1,False,0,"full on off, punched past the non-striker to long-off for one.",44,Ahmedabad,104,6,2,97,16.333333333333332,16,2,16.2,True,6.367346938775511,20,131,27,3.666666666666668,7.3636363636363615,5,5
39,6.3,Kuldeep,Miller,0,False,1,"full on middle and leg, defended to cover.",44,Ahmedabad,104,6,3,98,16.5,16,3,16.3,True,6.303030303030303,20,131,27,3.5,7.714285714285714,5,5
40,6.4,Kuldeep,Miller,0,True,1,bullseye!Bowled behind the legs after an audacious shuffle across! Miller tries to play a release shot walking all the way across his stumps to scoop over fine leg and the early dot ball pressure results in a third-ball duck as middle and off stump are pinged back.,44,Ahmedabad,104,6,4,99,16.666666666666668,16,4,16.4,True,6.239999999999999,20,131,27,3.333333333333332,8.100000000000003,6,4
41,6.5,Kuldeep,Manohar,0,False,1,"good length ball on middle, defended to midwicket.",44,Ahmedabad,104,6,5,100,16.833333333333332,16,5,16.5,True,6.178217821782178,20,131,27,3.166666666666668,8.526315789473681,6,4
42,6.6,Kuldeep,Manohar,1,False,0,"short on the stumps, pulled straight to short fine leg for none.",44,Ahmedabad,105,6,6,101,17.0,16,6,16.6,True,6.176470588235294,20,131,26,3.0,8.666666666666666,6,4
43,7.1,Axar Patel,Manohar,0,False,1,"good length ball slanted in on fourth stump, defended to Axar.",44,Ahmedabad,105,7,1,102,17.166666666666668,17,1,17.1,True,6.116504854368932,20,131,26,2.833333333333332,9.176470588235299,6,4
44,7.2,Axar Patel,Manohar,1,False,0,"full on fourth stump, punched to long-off for one.",44,Ahmedabad,106,7,2,103,17.333333333333332,17,2,17.2,True,6.115384615384616,20,131,25,2.666666666666668,9.374999999999996,6,4
45,7.3,Axar Patel,Hardik,1,False,0,"good length ball on fourth stump, punched to the cover sweeper for one.",44,Ahmedabad,107,7,3,104,17.5,17,3,17.3,True,6.114285714285714,20,131,24,2.5,9.6,6,4
